,id,title,type,status,timeSubmit,timeVotingStart,timeVotingEnd,txHash,txHeight,proposer,voteYes,voteNo,voteNoWithVeto,voteAbstain,votes,countVotes,countIncludeNoVotes,countYes,countNo,countVeto,countAbstain,countNoVote,ratioYes,ratioNo,ratioVeto,ratioAbstain,ratioYesIncludeNoVotes,ratioNoIncludeNoVotes,ratioVetoIncludeNoVotes,ratioAbstainIncludeNoVotes,ratioNoVoteIncludeNoVotes,ratioYesVP,ratioNoVP,ratioVetoVP,ratioAbstainVP,ratioNoVoteVP,ratioVPtotal
0,310,Secret Network Foundation Tax Proposal,ParameterChange,PASSED,1728532617754,1728533529214,1729138329214,FD98DE43B148808EE487AACC7E4CC81CA0485AFD30AFE8EF1C8BB612ECA033F7,16426935.0,secret10kt8tx8eat8802kzgaqpvrenfnj66vkcyz573a,74812689.07136,456677.093938,22108.020694,20675561.700971,"[{""voter"":""Stakewollecom  Autocompound"",""validatorAddress"":""secretvaloper12ancx2qcgk04rrkexuhjq93etgktq4nn58z9yu"",""txHash"":""56B4FA37D1B0CF6B81FBFF7114502E5FCCF664E726E17F5574E0C5838C49D34F"",""timestamp"":1729132407000,""option"":""YES"",""votingPower"":0.009098},{""voter"":""secretSauce "",""validatorAddress"":""secretvaloper1nqxdqq6qhtaj9m2t2mgvzds0xa6fa2g9sk5ymu"",""txHash"":""9BE2035D63809EBDD71AD7B9D1220DC03D8DB35F14829CBD62AB92E93BBAD60B"",""timestamp"":1729073448000,""option"":""YES"",""votingPower"":0.016337},{""voter"":""NodeMonster"",""validatorAddress"":""secretvaloper1dpajv4su00mzf4r7rhzytc0vs23njkh2wll6lp"",""txHash"":""EF7FA2D6D3ECFA5FB1064E80C0AF0385076A56ADA96791C8DE3BBA4B3B262838"",""timestamp"":1729064461000,""option"":""YES"",""votingPower"":0.013088},{""voter"":"" LavenderFive Nodes "",""validatorAddress"":""secretvaloper1t5wtcuwjkdct9qkw2h6m48zu2hectpd6ulmekk"",""txHash"":""8A2E2FA3DB6B447BE36A755A09056D7E17B1688FF4E2293B96B74CBE12A5D96D"",""timestamp"":1729017080000,""option"":""YES"",""votingPower"":0.02173},{""voter"":""ELYSIUM"",""validatorAddress"":""secretvaloper1y9efhftxlaf30cgzvqp2362sgt233yuw4p9gwa"",""txHash"":""673409E542BEAD64ACC5D08311170E8063F7A1461B77DD9D74C3E3B59B796A1A"",""timestamp"":1729013301000,""option"":""YES"",""votingPower"":0.001621},{""voter"":""secretchaingirl"",""validatorAddress"":""secretvaloper1qjk5uduu3zg356chmstcp2eqgdn35jp3ztxh4x"",""txHash"":""4D067D67B159CAD557D38CEA3D7C2FA082C799E60777B7FBA21EE33653D5531C"",""timestamp"":1729009875000,""option"":""YES"",""votingPower"":0.009014},{""voter"":""    secretanalyticsxyz"",""validatorAddress"":""secretvaloper18acdn4vaxfkqj0ta25u3ulzdyzekrqe5w9q2n4"",""txHash"":""DBE1B256FC02B324D6CC1A4133CDC5BD2DFDEFA58EF5F92A2D523DC4BE07D62B"",""timestamp"":1728997976000,""option"":""YES"",""votingPower"":0.006834},{""voter"":""01node"",""validatorAddress"":""secretvaloper1larnhgur2ts7hlhphmtk65c3qz6dt52y79szst"",""txHash"":""0C3E99A5CF4C04610DBD9E6FC48CB7584BF0EA301D9841842DF6A86878F23639"",""timestamp"":1728971691000,""option"":""YES"",""votingPower"":0.010306},{""voter"":""crosnest"",""validatorAddress"":""secretvaloper1wg085tj9xtv84q9l2zgdml46n6ju3mryun4fsu"",""txHash"":""A0A5540F964B65BC1D8F7BA778B28444F696F69D94FF542F23A55A6F5B83C66F"",""timestamp"":1728969902000,""option"":""ABSTAIN"",""votingPower"":0.01156},{""voter"":""w3coins"",""validatorAddress"":""secretvaloper19z74520tdw5gps5sp5tr8y2mxr40artly6rsw3"",""txHash"":""61BE6E6DB6FDD2336681D1D4C6C809E51461739C4E3345908993D7FBDA4044E7"",""timestamp"":1728964919000,""option"":""YES"",""votingPower"":0.002869},{""voter"":""Stashh"",""validatorAddress"":""secretvaloper1ghq67qyjf9exqjw4s3ltg56zf5yceve7s4kj5u"",""txHash"":""67C786D463291D3021018951E8FD4ED473254BA3B90EA43C42CA734CE69FFCCC"",""timestamp"":1728932968000,""option"":""YES"",""votingPower"":0.016357},{""voter"":""Mr Roboto s Secret"",""validatorAddress"":""secretvaloper1nnt3t7ms82vf86jwq88zvwvzvm2mkhxx67zl3z"",""txHash"":""1384E829AE58B4EA09D63F61482A76E25752B2834E75D0F1B4CC727F416C4059"",""timestamp"":1728931629000,""option"":""YES"",""votingPower"":0.018656},{""voter"":""1 Fee and Free on Xmas  Secret Santa"",""validatorAddress"":""secretvaloper15q3f508smwa0v79qd0rjkdpfs475yd8vm0lr2n"",""txHash"":""5900DDE5E66C26F894CC5B4C615063C3DBA2145D6D72DF3D0DB1967950A8FA5B"",""timestamp"":1728929938000,""option"":""YES"",""votingPower"":0.011531},{""voter"":""Chorus One"",""validatorAddress"":""secretvaloper15urq2dtp9qce4fyc85m6upwm9xul30490eylnc"",""txHash"":""4BC79FDF02DE6E61CD794CDA6F85EEFAA0F976CC5A13ACBE169639AC26EC4E35"",""timestamp"":1728929760000,""option"":""ABSTAIN"",""votingPower"":0.015174},{""voter"":""AdamantFI"",""validatorAddress"":""secretvaloper17faplju5nf0jcadss485p0pcpzt3k7dspg9lzw"",""txHash"":""891523A9B85944EEB8B1536027C05ABD857508FDBF9F0D77787B13B2394584E9"",""timestamp"":1728925855000,""option"":""YES"",""votingPower"":0.0},{""voter"":""Colossus"",""validatorAddress"":""secretvaloper1p7hzp7y50l9f7jl3yv6cdd95a3hc2dfrqfncpt"",""txHash"":""DFD87A823C85149F0BF2748DB1F1C6B6E88FF123A95641244E4527C0D7B7974C"",""timestamp"":1728902450000,""option"":""YES"",""votingPower"":0.001977},{""voter"":""SpaceStake"",""validatorAddress"":""secretvaloper1x6efs0le7f9f3r4u2rq4jykcjunsq4us99p7xu"",""txHash"":""3408977591ADC1F881E929831CD561316D5C407DB40D636E8901D4973990B228"",""timestamp"":1728836101000,""option"":""YES"",""votingPower"":0.001198},{""voter"":""Chilly Waifu Validation Chill Validation"",""validatorAddress"":""secretvaloper14mwwdad00y7lwwmmk3yw2l2qhn6jzjpy28fmfw"",""txHash"":""C2B0DE0C40AE4FF5F85FE6E8EF3C7E12B399109CC4AE6D90E68F5549349EB0AC"",""timestamp"":1728814002000,""option"":""YES"",""votingPower"":0.004147},{""voter"":""Citadelone"",""validatorAddress"":""secretvaloper1x76f2c2cuwa4e3lttjgqeqva0725ftmqvgvfnv"",""txHash"":""FF1825997571074307143F749925F2491FDBE053EB68897615BAA84BE8391363"",""timestamp"":1728748539000,""option"":""YES"",""votingPower"":0.062491},{""voter"":"" ActiListio DApp"",""validatorAddress"":""secretvaloper1wt0s0zmvvf3rcdufeut8c9w9cr5n4mc7y0xu0f"",""txHash"":""F80FD9965067D9F65F4518770AA64E902FBCC72CA60096FC0B1CADF708072C85"",""timestamp"":1728678641000,""option"":""YES"",""votingPower"":0.002124},{""voter"":""Obi"",""validatorAddress"":""secretvaloper1pujrvwt9xve0u0t472x5wm0lf5r37thakp7pvw"",""txHash"":""16A08A4BFFBC993936FC73542B550E86D9F9AA52D54EE5699164C1AB3DA4FF11"",""timestamp"":1728668215000,""option"":""YES"",""votingPower"":0.010345},{""voter"":""Stakelyio"",""validatorAddress"":""secretvaloper1vzkdmu0sa8gaj686jh5all7hpmmsp8x87vyz8z"",""txHash"":""36A7FC926055B3EDC2B804FDBF4A66A996EC195B5AE95407BCF8BFDA2EEDB1B1"",""timestamp"":1728656567000,""option"":""YES"",""votingPower"":0.011087},{""voter"":""Finacash"",""validatorAddress"":""secretvaloper1xyvlmw93ytmcju4suuk8tpuhzu6rtnnwqc6a7y"",""txHash"":""12FEDF1FF6713D2476F80E0E1F67DFFBBF4D9EDB6C7EC213D6E3AD9BF406A389"",""timestamp"":1728654224000,""option"":""YES"",""votingPower"":0.017753},{""voter"":""FreshSTAKING"",""validatorAddress"":""secretvaloper182dg8p7nshdjjt5sypcx6hw9p8vlwqpntpm5k6"",""txHash"":""4AFF6AA419F724D87E788A6D8E616D632FB0DEC37F6A1653022BFCEE9CEDCF52"",""timestamp"":1728648662000,""option"":""YES"",""votingPower"":0.003854},{""voter"":""Quiet monkey mind"",""validatorAddress"":""secretvaloper1cpp4s3t962tsn737fj4v8jr7net50qgxpn3nap"",""txHash"":""52AEB85A6DEC4642FC47AC407D2C135997EFE542990D4209F9B55B6E7F7B07E5"",""timestamp"":1728647732000,""option"":""YES"",""votingPower"":0.007337},{""voter"":""Coinage x DAIC"",""validatorAddress"":""secretvaloper1gkk02na77t83dvmf9vd7lajptejaqkyug62h56"",""txHash"":""773D4E711C0836905362911387E1B2A4D6B3D292C6E68B4C985B5BE7151FF507"",""timestamp"":1728639829000,""option"":""YES"",""votingPower"":0.005014},{""voter"":""Trivium  TriviumNetwork"",""validatorAddress"":""secretvaloper1ahawe276d250zpxt0xgpfg63ymmu63a0svuvgw"",""txHash"":""931418E2ED35E67B4EFEC80854D311C341A758D7D3AFE378308005C75BDE4FCB"",""timestamp"":1728609369000,""option"":""ABSTAIN"",""votingPower"":0.015437},{""voter"":""Tan"",""validatorAddress"":""secretvaloper12haa5h8wker0x07e6unxgjjvr9wtqn68sptvvh"",""txHash"":""34A2623CF759E5BA92ADEE210FEC1812B62A493802CD03880482E765947F23A5"",""timestamp"":1728588679000,""option"":""YES"",""votingPower"":0.006407},{""voter"":""Keplr"",""validatorAddress"":""secretvaloper1keq6g42q5vxq86cg7xrcng4tmxer8ufvcakg6u"",""txHash"":""3F16AEAA7BFD4F5241E27E76D38306C66318CEB579EFED6C5081F2DA037230D7"",""timestamp"":1728580876000,""option"":""YES"",""votingPower"":0.016835},{""voter"":""securesecretsorg"",""validatorAddress"":""secretvaloper1rfnmcuwzf3zn7r025j9zr3ncc7mt9ge56l7se7"",""txHash"":""E755075A4BAB89BA666F02735856E7491316B355251BEDE8C775F949FB4215C6"",""timestamp"":1728577462000,""option"":""YES"",""votingPower"":0.019724},{""voter"":""Secret Express"",""validatorAddress"":""secretvaloper1hjd20hjvkx06y8p42xl0uzr3gr3ue3nkvd79jj"",""txHash"":""621BD1C74DE3E011DF61B15749E4EB538B8C3C9D434AA5AFB2B7BD6C27FB2BFA"",""timestamp"":1728570853000,""option"":""YES"",""votingPower"":0.044117},{""voter"":""WhisperNode "",""validatorAddress"":""secretvaloper16k26akna7h295rfjx3278s7xusnt736vy437y8"",""txHash"":""1683EDD843CA3A6FCC6562AB5D22B8AD909D70EF3679FD0CB31FA669F9B7A2EC"",""timestamp"":1728569177000,""option"":""YES"",""votingPower"":0.039608},{""voter"":"" CryptoCrew Validators IBCgang"",""validatorAddress"":""secretvaloper1tums792cvpugaydvqgl7t6r5khfsgh7n78hs5w"",""txHash"":""319A9FB8A755B3A084D2EFF3F7177E43CBBC20DF856D09F859D6EBD7CEA7F4A5"",""timestamp"":1728568462000,""option"":""ABSTAIN"",""votingPower"":0.010955},{""voter"":""StarShell"",""validatorAddress"":""secretvaloper1yv9f4tankaktdtf8lq6rjsx9c9rpfptc7kzhz2"",""txHash"":""79544C357324DA37A493397423B9477609FF222E33CA5314C0FCCE478767019B"",""timestamp"":1728544136000,""option"":""YES"",""votingPower"":0.010646},{""voter"":""Secret Network Foundation"",""validatorAddress"":""secretvaloper10kt8tx8eat8802kzgaqpvrenfnj66vkc496ru5"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""HODLnode"",""validatorAddress"":""secretvaloper1jngpz0ufya3l06uefkttf6l7ykl4c63pytjzqs"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""testerino"",""validatorAddress"":""secretvaloper10pkgyh0ppka6c72yaf8ja9hspx09fvegxe065d"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""Republic Crypto"",""validatorAddress"":""secretvaloper19gaqfv4zc76mkklvuql4p7jjwuw5w0604sej43"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.000017},{""voter"":""Sienna"",""validatorAddress"":""secretvaloper1mztfqxrn84w777vk0pfy7kspnsx9cchllc0e0s"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""nodevine"",""validatorAddress"":""secretvaloper1nc2justrp64paes6vrkk5atqxheqkjnl5sc76q"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.004698},{""voter"":""So long and thanks for all the fish"",""validatorAddress"":""secretvaloper1erjcydvw5xz8a00q29xnypkldqcrm9nlnuc4mv"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""figment"",""validatorAddress"":""secretvaloper1mp97ajv30nrd3zmzmuyu926y4dkkh0xndrss2l"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.000142},{""voter"":""CosmosPug"",""validatorAddress"":""secretvaloper1hqlvlvps8rrd2jn05p3ugetu7z40z8vzszfnx9"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.000866},{""voter"":""NodeWarrior"",""validatorAddress"":""secretvaloper1ey77eqjngs8k46700k6cy8qd3wejat8ll3mxx0"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""ChainofSecretsorg"",""validatorAddress"":""secretvaloper1hscf4cjrhzsea5an5smt4z9aezhh4sf5jjrqka"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.016127},{""voter"":""waterrat2"",""validatorAddress"":""secretvaloper1zdpegf8rdfgpt46z83tv8avn7csl4kqy0ucajd"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""royal raccoonn"",""validatorAddress"":""secretvaloper1zsktmkfqr8pq6vmdku7gfxwmyzysgswq2hp6lh"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""Stakin"",""validatorAddress"":""secretvaloper1yxk7rhn9qx802prhjudvchn8lelucuu2ypws7v"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""AART"",""validatorAddress"":""secretvaloper19y03uv6nj968etnyvpplhdhmx8jru4ysme46lk"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.003317},{""voter"":""Alter"",""validatorAddress"":""secretvaloper193wdevxmace2katdzpdm9l0z6t0zmeht02v95e"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.000652},{""voter"":""AmberDAO"",""validatorAddress"":""secretvaloper18w7rm926ue3nmy8ay58e3lc2nqnttrlhhgpch6"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.003481},{""voter"":""PathrockNetwork"",""validatorAddress"":""secretvaloper1dyfats3mqaphz7wyj8r89lt3gze88eenwu7tmf"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.002907},{""voter"":""Secret University  scrtuniversity"",""validatorAddress"":""secretvaloper1dc6lhau0gnqh9rup2zv7z2jj4q9wwtkcm3edmq"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.002172},{""voter"":""Staked"",""validatorAddress"":""secretvaloper1nsf2zmhe3ktn5fqtrpffnktc4g7uag05ggse54"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.030778},{""voter"":""huckleberry"",""validatorAddress"":""secretvaloper1qjnjqssn0d7zq26axv8eqv88m566zuhgu7u0zv"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""EZStakingio"",""validatorAddress"":""secretvaloper1qup4hqzvjrqlzqgzndheny29wh25q3w0ga80v6"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.000064},{""voter"":""secretnftcom"",""validatorAddress"":""secretvaloper16zkp5ngqkxtpr4wz3ew7jhyq2elsyaer6xj32s"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.001014},{""voter"":""SIENNA DAO"",""validatorAddress"":""secretvaloper1p5l3hyhe45ck4xy6eysujpeskezz2s59vhqzwm"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.000029},{""voter"":""Jackal DAO"",""validatorAddress"":""secretvaloper1vp05jj9t0u228j3ph8qav642mh84lp2q6r8vhx"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.005441},{""voter"":""Digiline"",""validatorAddress"":""secretvaloper1pg2jlr592npuetvm47dtdagj8qp9tyma7f02ay"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.000011},{""voter"":""Secret Saturn 2 Electric Boogaloo  10 forever"",""validatorAddress"":""secretvaloper1yps7az9njufv8jtk90ud807d6p44gutw0jugk4"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""Vanasio  earn airdrops"",""validatorAddress"":""secretvaloper1yfkkr7krkaudr3tm8tp3jhmu7xn4ncf9tthhsp"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.000011},{""voter"":""GumB"",""validatorAddress"":""secretvaloper127mgcejlh0hc2tvmdyrf0nlhnhuxpmlwxkw08q"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""MMS"",""validatorAddress"":""secretvaloper12772f4pdtgrm4umqakclh98y98mt9qh8c9v6g6"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""Apeiron Nodes100 UptimeAirdrops"",""validatorAddress"":""secretvaloper1znuteh9cnvef2hrr8uzzsuxzwyt7qtcjydy6sx"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.000002},{""voter"":""figo"",""validatorAddress"":""secretvaloper1zhurravz27m92axn486ryzewkgz6yv78wngusz"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""BlueJaySecretNode"",""validatorAddress"":""secretvaloper1rg3gp7rcu2yfu7e88nqquntpa65m29pmzulcmy"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""SCRT LabRador"",""validatorAddress"":""secretvaloper18762353s6ulgla3efvf0hpe5rjjxp5ndfvl8z7"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.003429},{""voter"":""ravenloft"",""validatorAddress"":""secretvaloper1yd7khhadnt0mppasellwj93h48taeqym4hv65n"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""selenianlabs"",""validatorAddress"":""secretvaloper1gpc9ckqtw3q4zzphkdqrc557x2lrmevw6yrqud"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0},{""voter"":""realjohnward"",""validatorAddress"":""secretvaloper1tqswduqq7f6czrke4lmdvjphvp80rscu0dls4l"",""txHash"":null,""timestamp"":0,""option"":""NO_VOTE"",""votingPower"":0.0}]",34.0,71.0,30.0,0.0,0.0,4.0,37.0,0.8823529411764706,0.0,0.0,0.11764705882352941,0.4225352112676056,0.0,0.0,0.056338028169014086,0.5211267605633803,0.402105,0.0,0.0,0.053126,0.075158,0.530389
