,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label,Inactive   Mercury,Chainflow,REDELEGATE  CLOSING 010723,Imperatorco, AutoStake  Slash Protected,Cosmic Validator,StakeWithUs,Staking Fund,BHarvest,Provalidator,Simply Staking,StakeLabzone,Coverlet,Sentinel dVPN,REDELEGATE,BouBouNode,Mandragora,SpacePotato,Crosnest,Vitwit Previously Witval,SG1,Noderunners,KalpaTech,Chorus One,Forbole,in3scom,vidoinfo,Swiss Staking,01node,stakesystems  autocompound,Inotel,Bi23 Labs,binaryholdings,kytzu,ovrclk,Secure Secrets,POSTHUMAN  StakeDrop,Ping,Notional,jabbey,0basevc,deprecated,Sr20de,Smart Stake ,KAMALMAQUINA, block pane ,Redline Validation,DSFDF,WhisperNode ,High Stakes ,openbitlab, Consensus One,Four Moons,Terra Nodes,fscosmosis1,StakeTown,MultiChain Ventures,MediBloc,DPOSelec,Node Guardians,Hathor Node,Nodeist,Chandra Station ,Inter Blockchain Services former 3Tekos,Nodejumper ,stakefish,Zero Knowledge Validator ZKV,Ethereal Ventures,DEFUNCT,Alex Bambarello Validator,Booga Beras,NodeStake,Chill Validation,d3akashcloud,Figment,DO NOT DELEGATE HERE,a41,Cosmology,Stakyio,CrowdControl,Merkan,alphabai,Oldcat,Manythings,Tessellated,Gelotto  Slash Protected,Golden Ratio Staking,Stakewollecom 100 Insurance,Ubik Capital,PLEASE REDELEGATE,Chihuahua,PLEASE REDELEGATE  Flipside,CryptoCrew Validators ,50 Validator,COSMSTAKE,Obi,Kahuna,16psyche, BK Stakehouse ,Hugo,Gidorah,CommunityStaking,NFTSwitchxyz  Delegate for SOUL Claim Drop,TheCybernetics,Analytic Dynamix,Dystopia Labs Validator ,Nocturnal Labs,Crypto Assassin,decentralizehk  DHK dao,Jerrys Pool,Stakelyio,Kalia Network,interchainFM,LikeCoin by Liker Land, Stakepile,CLOSED,ECO Stake ,NGValidator, The Chicken Coop  Homestead,NosNode,Citadelone,Informal Systems, LavenderFive Nodes ,SolidStake,KingSuper,Frens ,Zenscape,Cosmostation,Kleomedes,Bored Ape Server,Levana  Powered by Cros Nest,BlueStake   100 insurance,Oni ,DOUBLETOP,artifact,White Whale,White Marlin Staking,Silk Nodes,OmniFlix Network,BlockHunters ,GATA HUB,CosmosPug ,Delicious,BasBlock,hydrogen18,Kintsugi Nodes,NodesGuru,Coinage x DAIC,Dora Factory,blockscape,Keplr,Stakecito,polkachucom,Meria,PRO Delegators,Interstellar Lounge ,DELIGHT,DSRV,Blockdaemon,MMS,BronBro,Cat Boss,Cypher Core,SOLAR Labs,wosmongton,node101,test,Stakeflow,ChainLayer,Active Nodes,DACM,strangelove,ushakov,c29r3,Komikuri,Allnodes,BadgerBite,Klub Staking,PoS Node,FreshSTAKING,SmartNodes,Tuzem,Staketab,CryptoDungeon,Quebec,MrK,commercionetwork,SHUTTING DOWN AUDITone,S16 Research Ventures,dForce,Redelegate,ShapeShift DAO,Leonoors Cryptoman,VALIDATRIUM,ztakeorg,iqlusion,Tedcryptoio   TedLotto,validatornetwork,Trust Nodes,Interbloc,Valnodes  Carbon Neutral Staking,kooltek68,fissionlabs,Everstake,Coinbase,CroutonDigital,StakeRelax ,TR3B ASTRA,Stargazezone ,Uncle Ed, Vortexlive ,Blockpower,Larry Engineer,AIR DROP STATION,IcyCRO ,Inactive Validator,Sunshine Validation solarpower,Multiplex,PRYZM  StakeDrop,mp20,AlphaNodes,Validators United,AstraVoyage,REDELEGATE  Inactive,Please redelegate  Decommissioning,Beehive,Validatus,coaction,samurai,SASSouth Atlantic Staking,Cosmos Spaces ,SCVSecurity,Thanosone  I am inevitable,AnotherSoftware  ASVT Airdrops to delegators,Blockwavelabs,coinhallorg,StakeThat  autorestake,PLEASE REDELEGATE SUNSETTING,Extra Rewards  NodeOf Cosmonauts  OSMOSIS,TienThuatToan,DeFi100iCosmosDAO ,Zenith  REDELEGATE to Interbloc,Not enough token to be active please redelegate,Androma DAO,Astroquirks,abcdosmo,defiantlabs,Interop,Electric,edenTest,NodesByGirls ,SpectrumX,Mendel,reynisfjara,Margined Protocol,NotionalVentures,HFA X Defi Dojo,Mad Scientists,BeehiveOfficial,high_similarity_voters
0,Inactive   Mercury,23,4,0,9,20,36,56,208,27,30,0.48214285714285715,0.5357142857142857,0.17307692307692307,7,1.0,0.04807692307692308,0.057692307692307696,0.08173076923076923,0.04326923076923077,0.004807692307692308,0.03365384615384615,0.028846153846153848,0.08173076923076923,0.10096153846153846,0.019230769230769232,0.07211538461538461,0.0,0.09134615384615384,0.07692307692307693,0.004807692307692308,0.0673076923076923,0.0625,0.07211538461538461,0.0625,0.09134615384615384,0.11057692307692307,0.07211538461538461,0.12980769230769232,0.052884615384615384,0.009615384615384616,0.038461538461538464,0.11057692307692307,0.09615384615384616,0.09615384615384616,0.009615384615384616,0.14423076923076922,0.14423076923076922,0.07692307692307693,0.0,0.009615384615384616,0.08173076923076923,0.09134615384615384,0.11057692307692307,0.09615384615384616,0.10576923076923077,0.009615384615384616,0.09615384615384616,0.07211538461538461,0.08653846153846154,0.0625,0.09615384615384616,0.09615384615384616,0.11057692307692307,0.09615384615384616,0.09615384615384616,0.09134615384615384,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.12980769230769232,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.0625,0.1201923076923077,0.09615384615384616,0.09134615384615384,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.10096153846153846,0.09615384615384616,0.09615384615384616,0.09134615384615384,0.10576923076923077,0.1346153846153846,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.11538461538461539,0.12980769230769232,0.10096153846153846,0.09615384615384616,0.1201923076923077,0.09615384615384616,0.08653846153846154,0.09615384615384616,0.08173076923076923,0.08653846153846154,0.08173076923076923,0.08173076923076923,0.07692307692307693,0.07692307692307693,0.07211538461538461,0.0673076923076923,0.0673076923076923,0.0673076923076923,0.10576923076923077,0.057692307692307696,0.057692307692307696,0.0625,0.028846153846153848,0.02403846153846154,0.07692307692307693,0.052884615384615384,0.052884615384615384,0.0625,0.0625,0.028846153846153848,0.07211538461538461,0.004807692307692308,0.0,0.052884615384615384,0.09615384615384616,0.019230769230769232,0.057692307692307696,0.014423076923076924,0.028846153846153848,0.052884615384615384,0.0,0.09134615384615384,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0673076923076923,0.0,0.0,0.0,0.0,0.004807692307692308,0.04326923076923077,0.07211538461538461,0.0,0.0,0.0,0.0625,0.0,0.08173076923076923,0.04807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08653846153846154,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.04807692307692308,0.08173076923076923,0.0,0.009615384615384616,0.03365384615384615,0.009615384615384616,0.07692307692307693,0.0,0.0,0.07211538461538461,0.0,0.0625,0.04326923076923077,0.014423076923076924,0.02403846153846154,0.0,0.0,0.04807692307692308,0.03365384615384615,0.0625,0.014423076923076924,0.009615384615384616,0.0,0.009615384615384616,0.07692307692307693,0.004807692307692308,0.004807692307692308,0.0,0.0,0.004807692307692308,0.0,0.004807692307692308,0.014423076923076924,0.0,0.0,0.0,0.014423076923076924,0.0,0.0,0.0,0.0,0.04326923076923077,0.004807692307692308,0.004807692307692308,0.0625,0.0,0.0,0.004807692307692308,0.019230769230769232,0.0,0.0,0.028846153846153848,0.0,0.0,0.052884615384615384,0.0,0.009615384615384616,0.04807692307692308,0.019230769230769232,0.0,0.014423076923076924,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1,Chainflow,16,9,0,79,0,104,104,208,23,18,0.22115384615384615,0.17307692307692307,0.5,3,0.04807692307692308,1.0,0.028846153846153848,0.16826923076923078,0.08653846153846154,0.004807692307692308,0.16826923076923078,0.0625,0.1201923076923077,0.20192307692307693,0.12980769230769232,0.028846153846153848,0.04326923076923077,0.014423076923076924,0.019230769230769232,0.02403846153846154,0.10096153846153846,0.23557692307692307,0.11057692307692307,0.057692307692307696,0.07211538461538461,0.009615384615384616,0.14423076923076922,0.15865384615384615,0.12980769230769232,0.038461538461538464,0.08173076923076923,0.15865384615384615,0.18269230769230768,0.19230769230769232,0.028846153846153848,0.07692307692307693,0.057692307692307696,0.04807692307692308,0.004807692307692308,0.0673076923076923,0.17307692307692307,0.11538461538461539,0.11538461538461539,0.07211538461538461,0.20673076923076922,0.009615384615384616,0.004807692307692308,0.2692307692307692,0.004807692307692308,0.14903846153846154,0.004807692307692308,0.0,0.125,0.009615384615384616,0.0,0.014423076923076924,0.004807692307692308,0.009615384615384616,0.0,0.0,0.02403846153846154,0.0,0.004807692307692308,0.15384615384615385,0.20673076923076922,0.009615384615384616,0.11057692307692307,0.019230769230769232,0.0,0.09134615384615384,0.2403846153846154,0.04326923076923077,0.11057692307692307,0.0,0.004807692307692308,0.0,0.02403846153846154,0.014423076923076924,0.04807692307692308,0.07692307692307693,0.0625,0.02403846153846154,0.0,0.20192307692307693,0.057692307692307696,0.009615384615384616,0.057692307692307696,0.0,0.10576923076923077,0.028846153846153848,0.08653846153846154,0.08653846153846154,0.0,0.014423076923076924,0.19230769230769232,0.028846153846153848,0.0673076923076923,0.0,0.057692307692307696,0.11538461538461539,0.004807692307692308,0.004807692307692308,0.009615384615384616,0.0,0.009615384615384616,0.18269230769230768,0.0,0.04326923076923077,0.057692307692307696,0.0,0.07211538461538461,0.08653846153846154,0.125,0.009615384615384616,0.20192307692307693,0.0673076923076923,0.019230769230769232,0.10576923076923077,0.009615384615384616,0.0,0.09134615384615384,0.009615384615384616,0.0,0.1346153846153846,0.10096153846153846,0.0625,0.08173076923076923,0.0,0.125,0.23076923076923078,0.09615384615384616,0.1875,0.009615384615384616,0.004807692307692308,0.004807692307692308,0.009615384615384616,0.038461538461538464,0.014423076923076924,0.004807692307692308,0.009615384615384616,0.057692307692307696,0.0673076923076923,0.12980769230769232,0.009615384615384616,0.08653846153846154,0.004807692307692308,0.0,0.004807692307692308,0.03365384615384615,0.09615384615384616,0.019230769230769232,0.16346153846153846,0.0,0.13942307692307693,0.0,0.13942307692307693,0.0625,0.02403846153846154,0.04807692307692308,0.03365384615384615,0.04807692307692308,0.1346153846153846,0.10576923076923077,0.009615384615384616,0.125,0.019230769230769232,0.16346153846153846,0.0,0.009615384615384616,0.009615384615384616,0.0,0.0,0.1201923076923077,0.14423076923076922,0.057692307692307696,0.028846153846153848,0.03365384615384615,0.004807692307692308,0.13942307692307693,0.09134615384615384,0.0,0.11538461538461539,0.04807692307692308,0.19230769230769232,0.03365384615384615,0.009615384615384616,0.038461538461538464,0.004807692307692308,0.009615384615384616,0.09615384615384616,0.019230769230769232,0.2403846153846154,0.07211538461538461,0.038461538461538464,0.004807692307692308,0.09615384615384616,0.09134615384615384,0.0,0.028846153846153848,0.019230769230769232,0.04326923076923077,0.014423076923076924,0.028846153846153848,0.057692307692307696,0.009615384615384616,0.02403846153846154,0.0,0.03365384615384615,0.1778846153846154,0.004807692307692308,0.0,0.057692307692307696,0.0,0.14903846153846154,0.08173076923076923,0.014423076923076924,0.1201923076923077,0.0,0.019230769230769232,0.038461538461538464,0.004807692307692308,0.03365384615384615,0.028846153846153848,0.028846153846153848,0.038461538461538464,0.004807692307692308,0.019230769230769232,0.0,0.10576923076923077,0.15384615384615385,0.028846153846153848,0.0,0.009615384615384616,0.009615384615384616,0.02403846153846154,0.009615384615384616,0.028846153846153848,0.0,0.0,0.08653846153846154,0.004807692307692308,0.0,0.0,0.009615384615384616,0.0,0.014423076923076924,0.014423076923076924,0.014423076923076924,0.004807692307692308,0.0,0.07211538461538461,0.0625,0.009615384615384616,0.0,0.019230769230769232,0.014423076923076924,0.009615384615384616,0.004807692307692308,0.009615384615384616,0.009615384615384616,0.004807692307692308,0.004807692307692308,0.004807692307692308,[]
2,REDELEGATE  CLOSING 010723,25,7,0,5,19,37,56,208,41,45,0.7321428571428571,0.8035714285714286,0.1778846153846154,7,0.057692307692307696,0.028846153846153848,1.0,0.07211538461538461,0.11057692307692307,0.004807692307692308,0.07211538461538461,0.0,0.1201923076923077,0.0673076923076923,0.08653846153846154,0.09134615384615384,0.052884615384615384,0.07692307692307693,0.0625,0.004807692307692308,0.019230769230769232,0.057692307692307696,0.04326923076923077,0.0673076923076923,0.10576923076923077,0.08653846153846154,0.0673076923076923,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.02403846153846154,0.12980769230769232,0.125,0.09134615384615384,0.014423076923076924,0.10096153846153846,0.125,0.04807692307692308,0.004807692307692308,0.028846153846153848,0.07692307692307693,0.125,0.08653846153846154,0.1201923076923077,0.07692307692307693,0.004807692307692308,0.09134615384615384,0.125,0.09134615384615384,0.07692307692307693,0.09134615384615384,0.09134615384615384,0.14903846153846154,0.09615384615384616,0.09134615384615384,0.09615384615384616,0.11057692307692307,0.09615384615384616,0.09134615384615384,0.09134615384615384,0.10096153846153846,0.09134615384615384,0.09134615384615384,0.1346153846153846,0.13942307692307693,0.09134615384615384,0.057692307692307696,0.09615384615384616,0.10096153846153846,0.0673076923076923,0.12980769230769232,0.11538461538461539,0.14903846153846154,0.09134615384615384,0.09134615384615384,0.09134615384615384,0.09134615384615384,0.09134615384615384,0.08653846153846154,0.08173076923076923,0.16826923076923078,0.12980769230769232,0.08653846153846154,0.14423076923076922,0.10576923076923077,0.09134615384615384,0.15384615384615385,0.09134615384615384,0.16826923076923078,0.13942307692307693,0.16346153846153846,0.18269230769230768,0.08653846153846154,0.09615384615384616,0.15384615384615385,0.09134615384615384,0.15865384615384615,0.09134615384615384,0.15865384615384615,0.12980769230769232,0.09134615384615384,0.11057692307692307,0.09134615384615384,0.09134615384615384,0.09134615384615384,0.14423076923076922,0.09134615384615384,0.09134615384615384,0.09615384615384616,0.10096153846153846,0.10096153846153846,0.17307692307692307,0.04326923076923077,0.0,0.07211538461538461,0.125,0.0625,0.09615384615384616,0.04807692307692308,0.03365384615384615,0.1346153846153846,0.009615384615384616,0.009615384615384616,0.0625,0.09615384615384616,0.09134615384615384,0.057692307692307696,0.0,0.052884615384615384,0.08173076923076923,0.052884615384615384,0.08653846153846154,0.0,0.004807692307692308,0.0,0.0,0.08653846153846154,0.0,0.0,0.0,0.0625,0.10096153846153846,0.09134615384615384,0.004807692307692308,0.028846153846153848,0.0,0.009615384615384616,0.0,0.009615384615384616,0.07692307692307693,0.0,0.052884615384615384,0.0,0.10576923076923077,0.0,0.07692307692307693,0.11057692307692307,0.0,0.0,0.0,0.009615384615384616,0.019230769230769232,0.0625,0.009615384615384616,0.07211538461538461,0.004807692307692308,0.125,0.0,0.0,0.0,0.0,0.0,0.08653846153846154,0.08173076923076923,0.02403846153846154,0.038461538461538464,0.019230769230769232,0.009615384615384616,0.09134615384615384,0.028846153846153848,0.0,0.057692307692307696,0.0,0.09134615384615384,0.009615384615384616,0.0,0.009615384615384616,0.0,0.0,0.0,0.004807692307692308,0.04326923076923077,0.08653846153846154,0.07211538461538461,0.004807692307692308,0.052884615384615384,0.08653846153846154,0.004807692307692308,0.009615384615384616,0.0,0.0,0.0,0.0,0.057692307692307696,0.0,0.0673076923076923,0.0,0.0,0.019230769230769232,0.0,0.0,0.04807692307692308,0.004807692307692308,0.03365384615384615,0.004807692307692308,0.009615384615384616,0.07692307692307693,0.004807692307692308,0.0,0.009615384615384616,0.0,0.004807692307692308,0.004807692307692308,0.0,0.038461538461538464,0.004807692307692308,0.004807692307692308,0.0,0.052884615384615384,0.052884615384615384,0.004807692307692308,0.009615384615384616,0.004807692307692308,0.0,0.04807692307692308,0.0,0.009615384615384616,0.004807692307692308,0.004807692307692308,0.02403846153846154,0.009615384615384616,0.004807692307692308,0.0,0.0,0.004807692307692308,0.057692307692307696,0.03365384615384615,0.03365384615384615,0.04807692307692308,0.004807692307692308,0.028846153846153848,0.014423076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
3,Imperatorco,78,46,4,72,0,200,200,208,89,80,0.445,0.4,0.9615384615384616,3,0.08173076923076923,0.16826923076923078,0.07211538461538461,1.0,0.4375,0.019230769230769232,0.375,0.038461538461538464,0.4326923076923077,0.46153846153846156,0.375,0.30288461538461536,0.19230769230769232,0.0625,0.12980769230769232,0.02403846153846154,0.12980769230769232,0.3125,0.3701923076923077,0.3317307692307692,0.15865384615384615,0.009615384615384616,0.34134615384615385,0.46153846153846156,0.18269230769230768,0.23076923076923078,0.1778846153846154,0.3605769230769231,0.28846153846153844,0.28365384615384615,0.0625,0.21634615384615385,0.23076923076923078,0.13942307692307693,0.0,0.11538461538461539,0.3701923076923077,0.22115384615384615,0.3701923076923077,0.32211538461538464,0.5384615384615384,0.03365384615384615,0.009615384615384616,0.3942307692307692,0.014423076923076924,0.22115384615384615,0.004807692307692308,0.0,0.40384615384615385,0.0,0.014423076923076924,0.028846153846153848,0.028846153846153848,0.014423076923076924,0.0,0.014423076923076924,0.019230769230769232,0.0,0.014423076923076924,0.3125,0.3076923076923077,0.019230769230769232,0.14903846153846154,0.02403846153846154,0.019230769230769232,0.09615384615384616,0.28846153846153844,0.0673076923076923,0.15865384615384615,0.0,0.028846153846153848,0.0,0.11538461538461539,0.019230769230769232,0.08173076923076923,0.2692307692307692,0.27403846153846156,0.08653846153846154,0.004807692307692308,0.30288461538461536,0.08173076923076923,0.028846153846153848,0.18269230769230768,0.014423076923076924,0.3125,0.09134615384615384,0.3076923076923077,0.35096153846153844,0.004807692307692308,0.019230769230769232,0.40865384615384615,0.11057692307692307,0.40865384615384615,0.0,0.21634615384615385,0.24519230769230768,0.019230769230769232,0.02403846153846154,0.009615384615384616,0.004807692307692308,0.0,0.2692307692307692,0.014423076923076924,0.1346153846153846,0.09134615384615384,0.014423076923076924,0.14423076923076922,0.34134615384615385,0.2403846153846154,0.04326923076923077,0.4807692307692308,0.27403846153846156,0.04326923076923077,0.12980769230769232,0.038461538461538464,0.009615384615384616,0.4519230769230769,0.0,0.0,0.3557692307692308,0.46634615384615385,0.27884615384615385,0.34615384615384615,0.02403846153846154,0.25961538461538464,0.3557692307692308,0.25,0.4807692307692308,0.02403846153846154,0.004807692307692308,0.009615384615384616,0.02403846153846154,0.25,0.038461538461538464,0.019230769230769232,0.0625,0.1875,0.2644230769230769,0.34134615384615385,0.028846153846153848,0.2692307692307692,0.0,0.004807692307692308,0.014423076923076924,0.07692307692307693,0.3125,0.08173076923076923,0.2932692307692308,0.014423076923076924,0.38461538461538464,0.009615384615384616,0.44711538461538464,0.3894230769230769,0.19230769230769232,0.15384615384615385,0.09134615384615384,0.07211538461538461,0.27403846153846156,0.19230769230769232,0.009615384615384616,0.39903846153846156,0.08653846153846154,0.40865384615384615,0.004807692307692308,0.03365384615384615,0.009615384615384616,0.0,0.004807692307692308,0.2932692307692308,0.4423076923076923,0.10096153846153846,0.125,0.1201923076923077,0.009615384615384616,0.46153846153846156,0.17307692307692307,0.0,0.28846153846153844,0.12980769230769232,0.3798076923076923,0.08653846153846154,0.004807692307692308,0.038461538461538464,0.03365384615384615,0.11538461538461539,0.14903846153846154,0.08173076923076923,0.34615384615384615,0.28365384615384615,0.14423076923076922,0.02403846153846154,0.2548076923076923,0.3942307692307692,0.028846153846153848,0.08173076923076923,0.019230769230769232,0.10576923076923077,0.038461538461538464,0.052884615384615384,0.18269230769230768,0.028846153846153848,0.1346153846153846,0.009615384615384616,0.0625,0.10096153846153846,0.028846153846153848,0.004807692307692308,0.15865384615384615,0.004807692307692308,0.3076923076923077,0.15865384615384615,0.0625,0.28365384615384615,0.004807692307692308,0.03365384615384615,0.04807692307692308,0.02403846153846154,0.1201923076923077,0.09615384615384616,0.052884615384615384,0.09615384615384616,0.004807692307692308,0.08173076923076923,0.004807692307692308,0.22115384615384615,0.3557692307692308,0.10576923076923077,0.014423076923076924,0.019230769230769232,0.004807692307692308,0.12980769230769232,0.009615384615384616,0.004807692307692308,0.004807692307692308,0.014423076923076924,0.22596153846153846,0.02403846153846154,0.019230769230769232,0.0,0.0,0.0,0.07692307692307693,0.019230769230769232,0.052884615384615384,0.0625,0.004807692307692308,0.19230769230769232,0.16346153846153846,0.04807692307692308,0.004807692307692308,0.03365384615384615,0.04326923076923077,0.0673076923076923,0.009615384615384616,0.038461538461538464,0.028846153846153848,0.04326923076923077,0.014423076923076924,0.019230769230769232,[]
4, AutoStake  Slash Protected,107,68,3,25,1,203,204,208,102,92,0.5,0.45098039215686275,0.9759615384615384,3,0.04326923076923077,0.08653846153846154,0.11057692307692307,0.4375,1.0,0.004807692307692308,0.34615384615384615,0.019230769230769232,0.4807692307692308,0.3605769230769231,0.33653846153846156,0.3269230769230769,0.21634615384615385,0.03365384615384615,0.16346153846153846,0.038461538461538464,0.10576923076923077,0.16826923076923078,0.3317307692307692,0.375,0.10096153846153846,0.02403846153846154,0.2644230769230769,0.40865384615384615,0.1875,0.3076923076923077,0.17307692307692307,0.41346153846153844,0.27884615384615385,0.1971153846153846,0.08173076923076923,0.21634615384615385,0.21634615384615385,0.15384615384615385,0.004807692307692308,0.15865384615384615,0.375,0.2548076923076923,0.4375,0.42788461538461536,0.5048076923076923,0.019230769230769232,0.019230769230769232,0.3557692307692308,0.019230769230769232,0.23076923076923078,0.004807692307692308,0.02403846153846154,0.46153846153846156,0.009615384615384616,0.014423076923076924,0.04326923076923077,0.028846153846153848,0.02403846153846154,0.004807692307692308,0.02403846153846154,0.004807692307692308,0.004807692307692308,0.009615384615384616,0.16826923076923078,0.2644230769230769,0.03365384615384615,0.09615384615384616,0.03365384615384615,0.02403846153846154,0.07211538461538461,0.20192307692307693,0.11057692307692307,0.13942307692307693,0.004807692307692308,0.04807692307692308,0.004807692307692308,0.20192307692307693,0.028846153846153848,0.09134615384615384,0.25961538461538464,0.3605769230769231,0.08173076923076923,0.004807692307692308,0.2548076923076923,0.052884615384615384,0.03365384615384615,0.2644230769230769,0.019230769230769232,0.34134615384615385,0.12980769230769232,0.38461538461538464,0.46153846153846156,0.009615384615384616,0.028846153846153848,0.40865384615384615,0.11538461538461539,0.47115384615384615,0.004807692307692308,0.30288461538461536,0.2644230769230769,0.03365384615384615,0.019230769230769232,0.014423076923076924,0.009615384615384616,0.004807692307692308,0.18269230769230768,0.014423076923076924,0.16346153846153846,0.14423076923076922,0.009615384615384616,0.1971153846153846,0.41346153846153844,0.2548076923076923,0.052884615384615384,0.34134615384615385,0.28365384615384615,0.038461538461538464,0.08653846153846154,0.03365384615384615,0.009615384615384616,0.5721153846153846,0.009615384615384616,0.004807692307692308,0.38461538461538464,0.4807692307692308,0.33653846153846156,0.3557692307692308,0.019230769230769232,0.2644230769230769,0.2980769230769231,0.25961538461538464,0.34615384615384615,0.02403846153846154,0.014423076923076924,0.014423076923076924,0.009615384615384616,0.30288461538461536,0.03365384615384615,0.014423076923076924,0.057692307692307696,0.22596153846153846,0.3076923076923077,0.34134615384615385,0.04326923076923077,0.15384615384615385,0.0,0.0,0.009615384615384616,0.07211538461538461,0.3942307692307692,0.10576923076923077,0.30288461538461536,0.004807692307692308,0.4375,0.0,0.4855769230769231,0.6153846153846154,0.21153846153846154,0.16346153846153846,0.11538461538461539,0.03365384615384615,0.1778846153846154,0.17307692307692307,0.0,0.40865384615384615,0.052884615384615384,0.3605769230769231,0.004807692307692308,0.04326923076923077,0.004807692307692308,0.0,0.004807692307692308,0.3605769230769231,0.4807692307692308,0.10576923076923077,0.1346153846153846,0.18269230769230768,0.009615384615384616,0.4567307692307692,0.15384615384615385,0.0,0.2644230769230769,0.13942307692307693,0.3942307692307692,0.07692307692307693,0.009615384615384616,0.02403846153846154,0.052884615384615384,0.10096153846153846,0.125,0.057692307692307696,0.18269230769230768,0.44711538461538464,0.1778846153846154,0.03365384615384615,0.2980769230769231,0.39903846153846156,0.04807692307692308,0.08653846153846154,0.02403846153846154,0.11538461538461539,0.03365384615384615,0.052884615384615384,0.25961538461538464,0.028846153846153848,0.2548076923076923,0.004807692307692308,0.08173076923076923,0.028846153846153848,0.019230769230769232,0.004807692307692308,0.11538461538461539,0.004807692307692308,0.3605769230769231,0.1201923076923077,0.11057692307692307,0.27884615384615385,0.004807692307692308,0.04807692307692308,0.0673076923076923,0.014423076923076924,0.11538461538461539,0.14903846153846154,0.038461538461538464,0.08173076923076923,0.0,0.07692307692307693,0.0,0.24519230769230768,0.30288461538461536,0.08173076923076923,0.02403846153846154,0.014423076923076924,0.004807692307692308,0.14903846153846154,0.0,0.004807692307692308,0.004807692307692308,0.019230769230769232,0.2403846153846154,0.03365384615384615,0.004807692307692308,0.0,0.004807692307692308,0.0,0.10096153846153846,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.004807692307692308,0.20673076923076922,0.14903846153846154,0.038461538461538464,0.004807692307692308,0.038461538461538464,0.057692307692307696,0.04807692307692308,0.0,0.04807692307692308,0.052884615384615384,0.07211538461538461,0.014423076923076924,0.009615384615384616,['polkachucom']
