,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label,StakeLabzone,Crosnest,Vitwit Previously Witval,KalpaTech,Swiss Staking,Bi23 Labs,0basevc,Figment,Oldcat,Tessellated,Ubik Capital,PLEASE REDELEGATE,Citadelone,KingSuper,Cosmostation,BlockHunters ,NodesGuru,blockscape,Blockdaemon,MMS,BronBro,Cypher Core,node101,Active Nodes,ushakov,Staketab,commercionetwork,SHUTTING DOWN AUDITone,Redelegate,Interbloc,kooltek68,CroutonDigital,Validators United,Wave,cyberG,EZ Staking,Stakin,Please Redelegate,Yurbason,Chandra Station,redelegateplease,web34ever,Stakers,testovich, uGaenn ,DONOTDELEGATE, 79anvi ,STAVR REStake ON,Wetez,Architect Nodes,MEMEFoundation,Army IDs,Crypto Plant,Bloclick  autocompound on restake,azstake,MTnode,ramuchitech,StakeAngle,Inter Blockchain Services,alkadeta,do not delegate,AVIAONEcom ,Psycho Node,SkyNet  Validators,Anonstake, polkachucom,AGE Network,bitszn,Nodiums,Citizen Web3, CryptoCrew Validators  Winner GameOfChains,airdropdao,Sunsetting please redelegate Forbole,REDELEGATEPLEASE,Winter Validator,Stakewollecom  100 insurance,Crypto Lion ,Terminet,undelegate,POSTCAPITALIST,ProNodes75,RoomIT,Summit Nodes,SerGo,POSTHUMAN  DVS,OtterSync,Bitference,Malinavalidator,1ce,wombat,medium,goto5k,linak,PresidentSelect,SHUTTING DOWN SOON PLEASE REDELEGATE,zakros,thosmos,AlxVoy  ANODETEAM,Spectrum,Arcane Forge,Firstcome,lamps,RandomBits,axcel42node,Weyoun,StingRay,none,unstaked,CLOSING  REDELEGATE,BELLUM,PS350,YAGI,blitmore,pls redelegate,Ashbury,vvlovsky,MaxFoton nodes,agosabe,cyberomanov,Oneplus,TAKESHI,x3m,Goooodnes,StakeTake  autocompound,Djo,MZONDER,REDELEGATE  CLOSING 011023,badmoon,Archived validator  Please redelegate away,Stigga Restake Enabled ,hiretrade,bramz  CryptoSailors,PosPool,alpine staking,coriander,MCB  mcbnode,emir,Altheascam,ggwp,pathrocknetwork,The Pizza Tech,LOALabs,TC Network Pls Redelegate,xional,Atlas Staking,Crypteloid,Cosmos Cats ,WeakHand,somastaking,LavenderFive Nodes ,Projecttent,Autocompound  TienThuatToan Capital,elaborate,ABitOfSatoshi,CosmoWiz,TuretskiyGrav,StakeLabz DAO,Haqq Association,REDELEAGTE BEFORE OCT 20TH 2023,CryptorNode, Mercury,HolyMoon,amhostnet,Chainnodes,bwana,Bakon Pools,VALIDARIOS,Althaea,stargazevalidator1,seattle,2xStakecom,Closed Please redelegate,jonez,IRISnet,Please REDELEGATE,Shutdown at 0331Please redelegate,Teku,Agaram  Please delegate away,777stakes,Alex845,bytemaster,filder,TLC,Prado077,BigBro,Sunsetting,Shinonome Systems  xxangelfireeth,Degenode,Ayznmentch,Cybernodes High Yield,Agaming,andfat,Ansybl 2  retiring please redelegate,Midora,Eclipse Nodes,PowerStaking,Ansybl,Web3,high_similarity_voters
0,StakeLabzone,20,2,0,2,0,24,24,43,16,16,0.6666666666666666,0.6666666666666666,0.5581395348837209,3,1.0,0.32558139534883723,0.11627906976744186,0.2558139534883721,0.3023255813953488,0.27906976744186046,0.32558139534883723,0.0,0.2558139534883721,0.13953488372093023,0.046511627906976744,0.3953488372093023,0.3488372093023256,0.20930232558139536,0.37209302325581395,0.11627906976744186,0.13953488372093023,0.4186046511627907,0.09302325581395349,0.18604651162790697,0.3023255813953488,0.3488372093023256,0.0,0.4418604651162791,0.3023255813953488,0.023255813953488372,0.023255813953488372,0.16279069767441862,0.2558139534883721,0.0,0.11627906976744186,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.3023255813953488,0.23255813953488372,0.3023255813953488,0.27906976744186046,0.3488372093023256,0.046511627906976744,0.13953488372093023,0.3488372093023256,0.3488372093023256,0.23255813953488372,0.18604651162790697,0.4186046511627907,0.3023255813953488,0.3488372093023256,0.3953488372093023,0.13953488372093023,0.0,0.3953488372093023,0.3023255813953488,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.2558139534883721,0.3488372093023256,0.27906976744186046,0.27906976744186046,0.20930232558139536,0.18604651162790697,0.023255813953488372,0.3023255813953488,0.18604651162790697,0.27906976744186046,0.0,0.3023255813953488,0.27906976744186046,0.0,0.046511627906976744,0.09302325581395349,0.23255813953488372,0.3488372093023256,0.046511627906976744,0.27906976744186046,0.0,0.046511627906976744,0.18604651162790697,0.023255813953488372,0.3488372093023256,0.0,0.046511627906976744,0.0,0.11627906976744186,0.20930232558139536,0.06976744186046512,0.3023255813953488,0.27906976744186046,0.3488372093023256,0.3488372093023256,0.37209302325581395,0.37209302325581395,0.20930232558139536,0.20930232558139536,0.11627906976744186,0.09302325581395349,0.3488372093023256,0.3023255813953488,0.09302325581395349,0.32558139534883723,0.09302325581395349,0.37209302325581395,0.3488372093023256,0.3488372093023256,0.32558139534883723,0.23255813953488372,0.20930232558139536,0.3023255813953488,0.06976744186046512,0.2558139534883721,0.16279069767441862,0.18604651162790697,0.0,0.13953488372093023,0.3023255813953488,0.3488372093023256,0.2558139534883721,0.27906976744186046,0.13953488372093023,0.37209302325581395,0.27906976744186046,0.16279069767441862,0.16279069767441862,0.27906976744186046,0.3953488372093023,0.20930232558139536,0.18604651162790697,0.3953488372093023,0.32558139534883723,0.11627906976744186,0.23255813953488372,0.27906976744186046,0.23255813953488372,0.2558139534883721,0.4186046511627907,0.11627906976744186,0.3023255813953488,0.27906976744186046,0.20930232558139536,0.13953488372093023,0.23255813953488372,0.18604651162790697,0.023255813953488372,0.27906976744186046,0.09302325581395349,0.3023255813953488,0.11627906976744186,0.20930232558139536,0.18604651162790697,0.20930232558139536,0.18604651162790697,0.023255813953488372,0.0,0.09302325581395349,0.18604651162790697,0.0,0.06976744186046512,0.11627906976744186,0.13953488372093023,0.11627906976744186,0.046511627906976744,0.3023255813953488,0.2558139534883721,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.11627906976744186,0.23255813953488372,0.11627906976744186,0.0,0.37209302325581395,0.3488372093023256,0.11627906976744186,0.23255813953488372,0.046511627906976744,0.046511627906976744,0.16279069767441862,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.23255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.09302325581395349,0.11627906976744186,0.13953488372093023,0.023255813953488372,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,[]
1,Crosnest,19,9,1,8,0,37,37,43,26,26,0.7027027027027027,0.7027027027027027,0.8604651162790697,3,0.32558139534883723,1.0,0.23255813953488372,0.46511627906976744,0.5348837209302325,0.23255813953488372,0.5813953488372093,0.0,0.4883720930232558,0.23255813953488372,0.2558139534883721,0.37209302325581395,0.4418604651162791,0.46511627906976744,0.6511627906976745,0.06976744186046512,0.23255813953488372,0.46511627906976744,0.11627906976744186,0.32558139534883723,0.4186046511627907,0.4418604651162791,0.023255813953488372,0.5581395348837209,0.4418604651162791,0.023255813953488372,0.023255813953488372,0.3488372093023256,0.3488372093023256,0.06976744186046512,0.2558139534883721,0.046511627906976744,0.16279069767441862,0.0,0.4186046511627907,0.20930232558139536,0.3953488372093023,0.32558139534883723,0.627906976744186,0.023255813953488372,0.13953488372093023,0.37209302325581395,0.6046511627906976,0.46511627906976744,0.13953488372093023,0.37209302325581395,0.4418604651162791,0.627906976744186,0.3023255813953488,0.37209302325581395,0.09302325581395349,0.6046511627906976,0.5581395348837209,0.32558139534883723,0.18604651162790697,0.20930232558139536,0.5348837209302325,0.6046511627906976,0.4418604651162791,0.6046511627906976,0.27906976744186046,0.3488372093023256,0.023255813953488372,0.4883720930232558,0.3023255813953488,0.46511627906976744,0.0,0.4418604651162791,0.37209302325581395,0.046511627906976744,0.18604651162790697,0.11627906976744186,0.2558139534883721,0.5581395348837209,0.13953488372093023,0.4883720930232558,0.09302325581395349,0.046511627906976744,0.27906976744186046,0.046511627906976744,0.6511627906976745,0.0,0.023255813953488372,0.0,0.20930232558139536,0.3023255813953488,0.046511627906976744,0.3023255813953488,0.32558139534883723,0.6046511627906976,0.5813953488372093,0.5348837209302325,0.5348837209302325,0.32558139534883723,0.18604651162790697,0.16279069767441862,0.20930232558139536,0.5581395348837209,0.4186046511627907,0.11627906976744186,0.4418604651162791,0.13953488372093023,0.6511627906976745,0.5581395348837209,0.4418604651162791,0.6046511627906976,0.3953488372093023,0.2558139534883721,0.37209302325581395,0.06976744186046512,0.46511627906976744,0.3023255813953488,0.46511627906976744,0.0,0.16279069767441862,0.46511627906976744,0.5581395348837209,0.2558139534883721,0.5116279069767442,0.20930232558139536,0.5581395348837209,0.4418604651162791,0.37209302325581395,0.20930232558139536,0.46511627906976744,0.6511627906976745,0.3488372093023256,0.23255813953488372,0.46511627906976744,0.3488372093023256,0.13953488372093023,0.4186046511627907,0.20930232558139536,0.3488372093023256,0.5116279069767442,0.5348837209302325,0.06976744186046512,0.5116279069767442,0.5348837209302325,0.4418604651162791,0.20930232558139536,0.3488372093023256,0.20930232558139536,0.06976744186046512,0.23255813953488372,0.09302325581395349,0.4186046511627907,0.16279069767441862,0.23255813953488372,0.27906976744186046,0.3023255813953488,0.13953488372093023,0.0,0.0,0.16279069767441862,0.20930232558139536,0.0,0.0,0.20930232558139536,0.11627906976744186,0.09302325581395349,0.046511627906976744,0.4186046511627907,0.3953488372093023,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.46511627906976744,0.16279069767441862,0.023255813953488372,0.4418604651162791,0.3488372093023256,0.13953488372093023,0.5116279069767442,0.046511627906976744,0.046511627906976744,0.18604651162790697,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.3953488372093023,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.09302325581395349,0.046511627906976744,0.11627906976744186,0.09302325581395349,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,"['Cosmostation', 'Yurbason', 'Stakers', 'STAVR REStake ON', 'Army IDs', 'StakeAngle', 'alkadeta', 'ProNodes75', 'wombat', 'RandomBits', 'StingRay', 'MZONDER']"
2,Vitwit Previously Witval,12,4,0,0,0,16,16,43,15,13,0.9375,0.8125,0.37209302325581395,3,0.11627906976744186,0.23255813953488372,1.0,0.20930232558139536,0.27906976744186046,0.046511627906976744,0.32558139534883723,0.0,0.3023255813953488,0.23255813953488372,0.09302325581395349,0.06976744186046512,0.16279069767441862,0.23255813953488372,0.2558139534883721,0.046511627906976744,0.09302325581395349,0.27906976744186046,0.023255813953488372,0.13953488372093023,0.16279069767441862,0.2558139534883721,0.0,0.23255813953488372,0.3023255813953488,0.0,0.0,0.11627906976744186,0.16279069767441862,0.06976744186046512,0.2558139534883721,0.0,0.11627906976744186,0.023255813953488372,0.32558139534883723,0.023255813953488372,0.18604651162790697,0.11627906976744186,0.2558139534883721,0.0,0.16279069767441862,0.27906976744186046,0.3023255813953488,0.20930232558139536,0.13953488372093023,0.13953488372093023,0.2558139534883721,0.3023255813953488,0.11627906976744186,0.32558139534883723,0.06976744186046512,0.27906976744186046,0.16279069767441862,0.13953488372093023,0.06976744186046512,0.06976744186046512,0.2558139534883721,0.3023255813953488,0.23255813953488372,0.2558139534883721,0.20930232558139536,0.3488372093023256,0.0,0.18604651162790697,0.13953488372093023,0.3023255813953488,0.0,0.2558139534883721,0.16279069767441862,0.046511627906976744,0.046511627906976744,0.0,0.09302325581395349,0.23255813953488372,0.11627906976744186,0.3488372093023256,0.046511627906976744,0.023255813953488372,0.23255813953488372,0.0,0.3023255813953488,0.06976744186046512,0.046511627906976744,0.0,0.23255813953488372,0.18604651162790697,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.32558139534883723,0.32558139534883723,0.32558139534883723,0.3488372093023256,0.13953488372093023,0.13953488372093023,0.0,0.13953488372093023,0.3023255813953488,0.20930232558139536,0.0,0.20930232558139536,0.0,0.20930232558139536,0.3488372093023256,0.20930232558139536,0.3023255813953488,0.18604651162790697,0.046511627906976744,0.23255813953488372,0.0,0.2558139534883721,0.06976744186046512,0.23255813953488372,0.0,0.0,0.20930232558139536,0.2558139534883721,0.16279069767441862,0.18604651162790697,0.046511627906976744,0.27906976744186046,0.18604651162790697,0.09302325581395349,0.023255813953488372,0.18604651162790697,0.27906976744186046,0.18604651162790697,0.023255813953488372,0.18604651162790697,0.16279069767441862,0.023255813953488372,0.18604651162790697,0.046511627906976744,0.20930232558139536,0.2558139534883721,0.20930232558139536,0.023255813953488372,0.27906976744186046,0.2558139534883721,0.2558139534883721,0.0,0.23255813953488372,0.023255813953488372,0.0,0.06976744186046512,0.0,0.2558139534883721,0.0,0.06976744186046512,0.06976744186046512,0.13953488372093023,0.046511627906976744,0.0,0.0,0.11627906976744186,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.18604651162790697,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.18604651162790697,0.20930232558139536,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.3023255813953488,0.0,0.0,0.27906976744186046,0.18604651162790697,0.0,0.2558139534883721,0.0,0.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.32558139534883723,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.11627906976744186,0.046511627906976744,0.09302325581395349,0.09302325581395349,0.0,0.023255813953488372,0.0,0.023255813953488372,[]
3,KalpaTech,22,7,0,5,0,34,34,43,28,29,0.8235294117647058,0.8529411764705882,0.7906976744186046,3,0.2558139534883721,0.46511627906976744,0.20930232558139536,1.0,0.6744186046511628,0.27906976744186046,0.6976744186046512,0.0,0.5116279069767442,0.2558139534883721,0.37209302325581395,0.37209302325581395,0.3953488372093023,0.4418604651162791,0.6976744186046512,0.11627906976744186,0.16279069767441862,0.46511627906976744,0.16279069767441862,0.3488372093023256,0.4883720930232558,0.4418604651162791,0.023255813953488372,0.6046511627906976,0.5348837209302325,0.023255813953488372,0.06976744186046512,0.32558139534883723,0.3488372093023256,0.06976744186046512,0.3023255813953488,0.023255813953488372,0.13953488372093023,0.046511627906976744,0.4883720930232558,0.20930232558139536,0.5348837209302325,0.3488372093023256,0.5813953488372093,0.13953488372093023,0.20930232558139536,0.4186046511627907,0.627906976744186,0.37209302325581395,0.18604651162790697,0.4883720930232558,0.4418604651162791,0.5581395348837209,0.3953488372093023,0.37209302325581395,0.11627906976744186,0.5116279069767442,0.4418604651162791,0.37209302325581395,0.2558139534883721,0.23255813953488372,0.5348837209302325,0.4883720930232558,0.37209302325581395,0.5348837209302325,0.2558139534883721,0.4186046511627907,0.046511627906976744,0.3488372093023256,0.23255813953488372,0.46511627906976744,0.0,0.5813953488372093,0.32558139534883723,0.023255813953488372,0.11627906976744186,0.13953488372093023,0.18604651162790697,0.5581395348837209,0.18604651162790697,0.5116279069767442,0.046511627906976744,0.06976744186046512,0.3023255813953488,0.046511627906976744,0.6744186046511628,0.023255813953488372,0.06976744186046512,0.0,0.20930232558139536,0.3488372093023256,0.06976744186046512,0.3023255813953488,0.32558139534883723,0.5348837209302325,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.32558139534883723,0.2558139534883721,0.09302325581395349,0.2558139534883721,0.5813953488372093,0.4418604651162791,0.11627906976744186,0.46511627906976744,0.11627906976744186,0.6046511627906976,0.5813953488372093,0.4883720930232558,0.5348837209302325,0.3953488372093023,0.18604651162790697,0.4186046511627907,0.11627906976744186,0.5116279069767442,0.27906976744186046,0.46511627906976744,0.023255813953488372,0.16279069767441862,0.5813953488372093,0.46511627906976744,0.27906976744186046,0.4883720930232558,0.20930232558139536,0.5116279069767442,0.4418604651162791,0.2558139534883721,0.20930232558139536,0.4418604651162791,0.627906976744186,0.3953488372093023,0.18604651162790697,0.5348837209302325,0.3953488372093023,0.13953488372093023,0.5348837209302325,0.2558139534883721,0.37209302325581395,0.5116279069767442,0.5581395348837209,0.11627906976744186,0.5348837209302325,0.5348837209302325,0.5581395348837209,0.16279069767441862,0.4883720930232558,0.16279069767441862,0.06976744186046512,0.27906976744186046,0.046511627906976744,0.37209302325581395,0.16279069767441862,0.20930232558139536,0.3023255813953488,0.32558139534883723,0.20930232558139536,0.0,0.0,0.16279069767441862,0.18604651162790697,0.0,0.023255813953488372,0.20930232558139536,0.16279069767441862,0.16279069767441862,0.06976744186046512,0.4418604651162791,0.4418604651162791,0.06976744186046512,0.06976744186046512,0.09302325581395349,0.06976744186046512,0.06976744186046512,0.13953488372093023,0.4186046511627907,0.13953488372093023,0.0,0.46511627906976744,0.37209302325581395,0.13953488372093023,0.37209302325581395,0.023255813953488372,0.023255813953488372,0.18604651162790697,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.4883720930232558,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.09302325581395349,0.09302325581395349,0.13953488372093023,0.023255813953488372,0.13953488372093023,0.13953488372093023,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,"['Swiss Staking', '0basevc', 'Cosmostation', 'Active Nodes', 'Stakers', 'ProNodes75', 'RandomBits', 'MZONDER']"
4,Swiss Staking,31,5,0,4,2,40,42,43,33,33,0.7857142857142857,0.7857142857142857,0.9302325581395349,3,0.3023255813953488,0.5348837209302325,0.27906976744186046,0.6744186046511628,1.0,0.3488372093023256,0.8372093023255814,0.0,0.6976744186046512,0.32558139534883723,0.3488372093023256,0.4186046511627907,0.627906976744186,0.4883720930232558,0.7674418604651163,0.11627906976744186,0.27906976744186046,0.6046511627906976,0.16279069767441862,0.3953488372093023,0.6511627906976745,0.6046511627906976,0.023255813953488372,0.6744186046511628,0.6046511627906976,0.0,0.06976744186046512,0.4186046511627907,0.4186046511627907,0.11627906976744186,0.4186046511627907,0.046511627906976744,0.13953488372093023,0.046511627906976744,0.7441860465116279,0.20930232558139536,0.6046511627906976,0.3953488372093023,0.6511627906976745,0.11627906976744186,0.23255813953488372,0.6046511627906976,0.6976744186046512,0.4883720930232558,0.2558139534883721,0.5348837209302325,0.5116279069767442,0.627906976744186,0.5348837209302325,0.4418604651162791,0.16279069767441862,0.6511627906976745,0.5348837209302325,0.3488372093023256,0.27906976744186046,0.2558139534883721,0.5813953488372093,0.6046511627906976,0.4418604651162791,0.627906976744186,0.3488372093023256,0.5348837209302325,0.046511627906976744,0.4186046511627907,0.32558139534883723,0.5348837209302325,0.046511627906976744,0.6744186046511628,0.4186046511627907,0.046511627906976744,0.11627906976744186,0.18604651162790697,0.27906976744186046,0.5813953488372093,0.23255813953488372,0.6511627906976745,0.11627906976744186,0.11627906976744186,0.3488372093023256,0.023255813953488372,0.7441860465116279,0.046511627906976744,0.11627906976744186,0.046511627906976744,0.37209302325581395,0.5348837209302325,0.09302325581395349,0.3488372093023256,0.32558139534883723,0.6511627906976745,0.6744186046511628,0.6744186046511628,0.6976744186046512,0.3953488372093023,0.27906976744186046,0.16279069767441862,0.3023255813953488,0.6046511627906976,0.46511627906976744,0.11627906976744186,0.5348837209302325,0.06976744186046512,0.6511627906976745,0.7441860465116279,0.6046511627906976,0.6744186046511628,0.5116279069767442,0.20930232558139536,0.5813953488372093,0.13953488372093023,0.5813953488372093,0.3023255813953488,0.5581395348837209,0.023255813953488372,0.18604651162790697,0.6046511627906976,0.5348837209302325,0.3953488372093023,0.5116279069767442,0.23255813953488372,0.5581395348837209,0.46511627906976744,0.27906976744186046,0.18604651162790697,0.46511627906976744,0.6744186046511628,0.4883720930232558,0.23255813953488372,0.5813953488372093,0.4418604651162791,0.23255813953488372,0.5348837209302325,0.3023255813953488,0.4186046511627907,0.5813953488372093,0.627906976744186,0.09302325581395349,0.6511627906976745,0.6511627906976745,0.6976744186046512,0.20930232558139536,0.5348837209302325,0.32558139534883723,0.046511627906976744,0.4186046511627907,0.09302325581395349,0.5116279069767442,0.18604651162790697,0.23255813953488372,0.3488372093023256,0.3488372093023256,0.2558139534883721,0.0,0.06976744186046512,0.2558139534883721,0.3023255813953488,0.06976744186046512,0.11627906976744186,0.3488372093023256,0.18604651162790697,0.20930232558139536,0.06976744186046512,0.5348837209302325,0.5813953488372093,0.06976744186046512,0.06976744186046512,0.09302325581395349,0.06976744186046512,0.06976744186046512,0.13953488372093023,0.6046511627906976,0.16279069767441862,0.023255813953488372,0.6511627906976745,0.4186046511627907,0.18604651162790697,0.4418604651162791,0.046511627906976744,0.023255813953488372,0.20930232558139536,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.5813953488372093,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.11627906976744186,0.18604651162790697,0.13953488372093023,0.023255813953488372,0.13953488372093023,0.13953488372093023,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,"['KalpaTech', '0basevc', 'Oldcat', 'Citadelone', 'Cosmostation', 'blockscape', 'BronBro', 'Cypher Core', 'Active Nodes', 'ushakov', 'cyberG', 'Stakin', 'Yurbason', 'web34ever', 'Stakers', 'STAVR REStake ON', 'Army IDs', 'StakeAngle', 'alkadeta', 'bitszn', 'Stakewollecom  100 insurance', 'ProNodes75', 'wombat', 'medium', 'goto5k', 'linak', 'AlxVoy  ANODETEAM', 'RandomBits', 'axcel42node', 'Weyoun', 'StingRay', 'vvlovsky', 'MZONDER', 'MCB  mcbnode', 'Altheascam', 'ggwp', 'pathrocknetwork', '2xStakecom', 'IRISnet']"
5,Bi23 Labs,18,0,0,0,10,18,28,43,14,15,0.5,0.5357142857142857,0.4186046511627907,3,0.27906976744186046,0.23255813953488372,0.046511627906976744,0.27906976744186046,0.3488372093023256,1.0,0.3488372093023256,0.0,0.32558139534883723,0.046511627906976744,0.06976744186046512,0.3023255813953488,0.3488372093023256,0.13953488372093023,0.3488372093023256,0.046511627906976744,0.09302325581395349,0.3023255813953488,0.046511627906976744,0.20930232558139536,0.2558139534883721,0.23255813953488372,0.0,0.3488372093023256,0.3488372093023256,0.0,0.06976744186046512,0.18604651162790697,0.27906976744186046,0.0,0.09302325581395349,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.3023255813953488,0.18604651162790697,0.3488372093023256,0.27906976744186046,0.27906976744186046,0.09302325581395349,0.0,0.20930232558139536,0.32558139534883723,0.20930232558139536,0.06976744186046512,0.3488372093023256,0.3023255813953488,0.32558139534883723,0.5581395348837209,0.046511627906976744,0.0,0.3488372093023256,0.27906976744186046,0.37209302325581395,0.2558139534883721,0.4186046511627907,0.3488372093023256,0.32558139534883723,0.18604651162790697,0.32558139534883723,0.13953488372093023,0.09302325581395349,0.046511627906976744,0.2558139534883721,0.18604651162790697,0.18604651162790697,0.11627906976744186,0.3023255813953488,0.13953488372093023,0.0,0.0,0.18604651162790697,0.09302325581395349,0.27906976744186046,0.0,0.2558139534883721,0.0,0.3023255813953488,0.13953488372093023,0.023255813953488372,0.3488372093023256,0.0,0.0,0.23255813953488372,0.11627906976744186,0.16279069767441862,0.06976744186046512,0.3023255813953488,0.3488372093023256,0.32558139534883723,0.32558139534883723,0.3023255813953488,0.3023255813953488,0.23255813953488372,0.06976744186046512,0.27906976744186046,0.11627906976744186,0.2558139534883721,0.37209302325581395,0.09302325581395349,0.3488372093023256,0.06976744186046512,0.32558139534883723,0.3023255813953488,0.2558139534883721,0.3023255813953488,0.23255813953488372,0.20930232558139536,0.3953488372093023,0.13953488372093023,0.2558139534883721,0.23255813953488372,0.18604651162790697,0.023255813953488372,0.18604651162790697,0.32558139534883723,0.3023255813953488,0.13953488372093023,0.27906976744186046,0.16279069767441862,0.3023255813953488,0.27906976744186046,0.16279069767441862,0.27906976744186046,0.27906976744186046,0.32558139534883723,0.2558139534883721,0.46511627906976744,0.46511627906976744,0.3488372093023256,0.4186046511627907,0.37209302325581395,0.3488372093023256,0.20930232558139536,0.3488372093023256,0.37209302325581395,0.13953488372093023,0.27906976744186046,0.27906976744186046,0.2558139534883721,0.20930232558139536,0.20930232558139536,0.37209302325581395,0.023255813953488372,0.46511627906976744,0.11627906976744186,0.27906976744186046,0.18604651162790697,0.18604651162790697,0.2558139534883721,0.4186046511627907,0.2558139534883721,0.023255813953488372,0.23255813953488372,0.0,0.2558139534883721,0.09302325581395349,0.11627906976744186,0.13953488372093023,0.13953488372093023,0.23255813953488372,0.046511627906976744,0.32558139534883723,0.3023255813953488,0.06976744186046512,0.06976744186046512,0.11627906976744186,0.06976744186046512,0.06976744186046512,0.11627906976744186,0.2558139534883721,0.16279069767441862,0.023255813953488372,0.2558139534883721,0.23255813953488372,0.16279069767441862,0.20930232558139536,0.046511627906976744,0.023255813953488372,0.11627906976744186,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,[]
