,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label,Chainflow,Imperatorco, AutoStake  Slash Protected,Simply Staking,StakeLabzone,REDELEGATE,SpacePotato,Crosnest,Vitwit Previously Witval,Noderunners,Chorus One,Forbole,POSTHUMAN  StakeDrop,Ping,Notional,0basevc,Smart Stake , block pane ,WhisperNode ,Hathor Node,Alex Bambarello Validator,NodeStake,a41,Cosmology,Oldcat,Gelotto  Slash Protected,Golden Ratio Staking,Ubik Capital,CryptoCrew Validators ,Kahuna,NFTSwitchxyz  Delegate for SOUL Claim Drop,decentralizehk  DHK dao,Kalia Network, The Chicken Coop  Homestead,NosNode,Citadelone,KingSuper,Frens ,Zenscape,Cosmostation,Kleomedes,BlueStake   100 insurance,Oni ,White Whale,White Marlin Staking,OmniFlix Network,GATA HUB,Coinage x DAIC,Dora Factory,Keplr,Stakecito,polkachucom,DSRV,BronBro,Cypher Core,strangelove,ushakov,Allnodes,PoS Node,FreshSTAKING,SmartNodes,Tuzem,Staketab,CryptoDungeon,Quebec,Interbloc,StakeRelax ,Larry Engineer,Multiplex, kingnodes ,Wave,cyberG,EZ Staking,Stakin,needlecast,dimi ,Shutting Down Redelegate, RHINO  10 to Wildlife,Cosmos Spaces   ,nysanetwork, Stakepile  Autorestake enable,ChainTools,elsehow,OranG3cluB,NITAWA,web34ever,DEUS LABS,Consensus One,testovich,STAKECRAFT,Earth shutting down 519 pls redelegate ,StakeTartare,PUPMS,LOA Labs,NacionCrypto  Parceros,DO NOT DELEGATE,Stashh,DECOMISSIONED AUDITone,Army IDs,Perfect Stake ,Crypto Plant,deapst,elf,vivens,Shutting Down,Illuminati,Lilac,BDN,birpus,bloqhub,retz80,Wanderer Staking,REDELEGATE  CLOSING 0912,StakerHouse,moonsoon,unavailable,DStake,n1stake,Degen Power ,Bloclick  autocompound on restake,Blackhox,SGTstake,MantiCore,azstake,MTnode,ramuchitech,ibrahimarslann59,Syd,Virtual Hive,silent,REDELEGATE  CLOSING 060623,Arcpool,NakoTurk,StakeAngle,Inter Blockchain Services,alkadeta,max999,alexandr0,Julia,TheNopio,Redelegateyourfunds,Surg,CodeBreader,UniqNodes,3venturesio  autocompound via reStake,do not delegate,dreamstaker,The Space Ape Society,suzumiya2014,Kingslman,GraviDAO Community with Slashing Protection,NFT,Qwoyn Studios,penso,rektDAO,UjuLabs,mahof,Calibr   ,ch0pch0pNFT,Bit Cat,Easy 2 Stake,ChelovekizNaroda,Atlas DAO  10 to Charity,PFC  Stake for SOUL airdrop,Nodeasycom,The Cosmos Ladies,Stakewollecom   Autocompound,Bad Kids  100 Slashing,IBCNFTscom ,AVIAONEcom ,CosmicNode,Narwhalidator X ShrimpClub, The Silver Fox,Empower Validator   20 to plastic waste cleanups,Andromaverse,inhabitants ,Astroquirks  Profit Sharing  ,ValiDAO,Broxa   RuSpeak Community  SUNREN ,Meilen Fren  Staking,Snow Fall,Insigma ,high_similarity_voters
0,Chainflow,3,0,0,8,0,11,11,30,2,3,0.18181818181818182,0.2727272727272727,0.36666666666666664,3,1.0,0.1,0.03333333333333333,0.1,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.1,0.03333333333333333,0.1,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.1,0.1,0.06666666666666667,0.0,0.13333333333333333,0.0,0.1,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.0,0.1,0.0,0.0,0.03333333333333333,0.0,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.1,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666667,0.1,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.1,0.1,0.06666666666666667,0.06666666666666667,0.1,0.1,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.16666666666666666,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1,Imperatorco,9,14,0,7,0,30,30,30,8,14,0.26666666666666666,0.4666666666666667,1.0,3,0.1,1.0,0.26666666666666666,0.36666666666666664,0.13333333333333333,0.03333333333333333,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.3,0.4,0.1,0.3,0.13333333333333333,0.2,0.3,0.23333333333333334,0.23333333333333334,0.4,0.43333333333333335,0.03333333333333333,0.0,0.36666666666666664,0.06666666666666667,0.26666666666666666,0.1,0.16666666666666666,0.36666666666666664,0.5,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.5333333333333333,0.0,0.36666666666666664,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5666666666666667,0.16666666666666666,0.4666666666666667,0.23333333333333334,0.0,0.13333333333333333,0.36666666666666664,0.13333333333333333,0.26666666666666666,0.0,0.16666666666666666,0.43333333333333335,0.43333333333333335,0.23333333333333334,0.43333333333333335,0.4,0.13333333333333333,0.43333333333333335,0.13333333333333333,0.23333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.1,0.4,0.13333333333333333,0.2,0.0,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.23333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.23333333333333334,0.13333333333333333,0.1,0.16666666666666666,0.03333333333333333,0.0,0.3333333333333333,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.3,0.3,0.0,0.0,0.26666666666666666,0.1,0.16666666666666666,0.03333333333333333,0.0,0.06666666666666667,0.6333333333333333,0.03333333333333333,0.1,0.1,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.5,0.23333333333333334,0.06666666666666667,0.4,0.26666666666666666,0.13333333333333333,0.2,0.3333333333333333,0.23333333333333334,0.16666666666666666,0.1,0.1,0.4666666666666667,0.0,0.43333333333333335,0.4,0.3333333333333333,0.26666666666666666,0.5,0.43333333333333335,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.16666666666666666,0.0,0.2,0.13333333333333333,0.0,0.0,0.23333333333333334,0.0,0.2,0.3,0.2,0.03333333333333333,0.0,0.1,0.03333333333333333,0.1,0.06666666666666667,0.3,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.23333333333333334,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.03333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.23333333333333334,0.3,0.1,0.1,0.03333333333333333,0.13333333333333333,0.2,0.03333333333333333,0.0,0.0,['Army IDs']
2, AutoStake  Slash Protected,7,4,0,7,12,18,30,30,13,11,0.43333333333333335,0.36666666666666664,0.6,3,0.03333333333333333,0.26666666666666666,1.0,0.2,0.06666666666666667,0.2,0.06666666666666667,0.5,0.36666666666666664,0.1,0.23333333333333334,0.06666666666666667,0.36666666666666664,0.0,0.2,0.23333333333333334,0.4,0.06666666666666667,0.16666666666666666,0.23333333333333334,0.03333333333333333,0.3,0.2,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.4,0.16666666666666666,0.13333333333333333,0.0,0.06666666666666667,0.36666666666666664,0.26666666666666666,0.0,0.23333333333333334,0.3333333333333333,0.3,0.5666666666666667,0.23333333333333334,0.26666666666666666,0.5333333333333333,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.1,0.13333333333333333,0.13333333333333333,0.6,0.4,0.1,0.3,0.23333333333333334,0.3,0.13333333333333333,0.26666666666666666,0.4666666666666667,0.23333333333333334,0.06666666666666667,0.5,0.16666666666666666,0.0,0.1,0.06666666666666667,0.4666666666666667,0.3333333333333333,0.2,0.0,0.0,0.03333333333333333,0.1,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.1,0.1,0.4,0.4,0.4666666666666667,0.26666666666666666,0.23333333333333334,0.0,0.1,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.0,0.0,0.23333333333333334,0.2,0.4,0.4,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.2,0.4,0.0,0.16666666666666666,0.03333333333333333,0.3333333333333333,0.03333333333333333,0.26666666666666666,0.23333333333333334,0.23333333333333334,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.3333333333333333,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.1,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.2,0.0,0.16666666666666666,0.26666666666666666,0.2,0.0,0.23333333333333334,0.2,0.2,0.1,0.26666666666666666,0.13333333333333333,0.03333333333333333,0.3,0.0,0.0,0.36666666666666664,0.0,0.13333333333333333,0.06666666666666667,0.2,0.36666666666666664,0.26666666666666666,0.36666666666666664,0.3,0.43333333333333335,0.3333333333333333,0.3,0.43333333333333335,0.36666666666666664,0.36666666666666664,0.3333333333333333,0.2,0.4,0.23333333333333334,0.03333333333333333,0.3,0.23333333333333334,0.3,0.23333333333333334,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.0,0.1,0.2,0.16666666666666666,0.1,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,['Coinage x DAIC']
3,Simply Staking,5,11,0,2,12,18,30,30,14,10,0.4666666666666667,0.3333333333333333,0.6,3,0.1,0.36666666666666664,0.2,1.0,0.03333333333333333,0.36666666666666664,0.1,0.2,0.26666666666666666,0.3,0.23333333333333334,0.06666666666666667,0.2,0.16666666666666666,0.43333333333333335,0.13333333333333333,0.23333333333333334,0.5,0.2,0.2,0.03333333333333333,0.4,0.3333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.13333333333333333,0.43333333333333335,0.03333333333333333,0.03333333333333333,0.4,0.4,0.0,0.6,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.36666666666666664,0.23333333333333334,0.13333333333333333,0.23333333333333334,0.13333333333333333,0.0,0.1,0.3,0.03333333333333333,0.23333333333333334,0.4,0.06666666666666667,0.43333333333333335,0.23333333333333334,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.2,0.26666666666666666,0.03333333333333333,0.26666666666666666,0.2,0.0,0.3333333333333333,0.06666666666666667,0.4,0.23333333333333334,0.16666666666666666,0.0,0.1,0.0,0.13333333333333333,0.36666666666666664,0.16666666666666666,0.23333333333333334,0.23333333333333334,0.4666666666666667,0.36666666666666664,0.4,0.4666666666666667,0.4,0.4,0.4666666666666667,0.0,0.2,0.3333333333333333,0.0,0.13333333333333333,0.1,0.0,0.3,0.13333333333333333,0.4,0.4,0.2,0.16666666666666666,0.26666666666666666,0.3,0.4,0.06666666666666667,0.43333333333333335,0.03333333333333333,0.26666666666666666,0.16666666666666666,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.06666666666666667,0.4,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.36666666666666664,0.5,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.26666666666666666,0.3,0.13333333333333333,0.16666666666666666,0.23333333333333334,0.3,0.03333333333333333,0.03333333333333333,0.3333333333333333,0.0,0.23333333333333334,0.36666666666666664,0.13333333333333333,0.16666666666666666,0.3333333333333333,0.36666666666666664,0.3333333333333333,0.26666666666666666,0.4666666666666667,0.23333333333333334,0.2,0.3333333333333333,0.16666666666666666,0.13333333333333333,0.36666666666666664,0.0,0.2,0.13333333333333333,0.5,0.3,0.43333333333333335,0.43333333333333335,0.4,0.43333333333333335,0.43333333333333335,0.5,0.3,0.4,0.3333333333333333,0.36666666666666664,0.4666666666666667,0.26666666666666666,0.4,0.06666666666666667,0.36666666666666664,0.43333333333333335,0.13333333333333333,0.4,0.13333333333333333,0.3,0.1,0.06666666666666667,0.06666666666666667,0.0,0.1,0.23333333333333334,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.0,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,['NosNode']
4,StakeLabzone,2,6,0,0,0,8,8,30,3,4,0.375,0.5,0.26666666666666666,3,0.0,0.13333333333333333,0.06666666666666667,0.03333333333333333,1.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.1,0.03333333333333333,0.1,0.1,0.06666666666666667,0.0,0.0,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.1,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.1,0.06666666666666667,0.03333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.1,0.03333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.1,0.1,0.0,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.1,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.1,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.16666666666666666,0.1,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.1,0.1,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.1,0.2,0.1,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.1,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,[]
5,REDELEGATE,3,2,0,1,24,6,30,30,18,4,0.6,0.13333333333333333,0.2,3,0.0,0.03333333333333333,0.2,0.36666666666666664,0.06666666666666667,1.0,0.06666666666666667,0.3,0.5,0.5666666666666667,0.03333333333333333,0.03333333333333333,0.1,0.1,0.6,0.3,0.03333333333333333,0.6333333333333333,0.0,0.0,0.1,0.9,0.2,0.0,0.0,0.0,0.3,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.0,0.43333333333333335,0.06666666666666667,0.0,0.36666666666666664,0.3,0.06666666666666667,0.3333333333333333,0.6,0.1,0.4,0.03333333333333333,0.0,0.0,0.03333333333333333,0.23333333333333334,0.0,0.23333333333333334,0.8,0.0,0.16666666666666666,0.16666666666666666,0.1,0.03333333333333333,0.06666666666666667,0.5,0.0,0.0,0.3333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.1,0.03333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.1,0.7333333333333333,0.13333333333333333,0.03333333333333333,0.16666666666666666,0.7666666666666667,0.36666666666666664,0.8,0.36666666666666664,0.6,0.6666666666666666,0.4,0.0,0.26666666666666666,0.1,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.43333333333333335,0.03333333333333333,0.8,0.8,0.0,0.0,0.0,0.43333333333333335,0.8,0.0,0.03333333333333333,0.13333333333333333,0.6333333333333333,0.26666666666666666,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.13333333333333333,0.9333333333333333,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.9333333333333333,0.7,0.8,0.03333333333333333,0.36666666666666664,0.9,0.1,0.23333333333333334,0.3,0.16666666666666666,0.1,0.16666666666666666,0.6,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.1,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.8333333333333334,0.03333333333333333,0.0,0.8,0.1,0.0,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.5,0.8,0.9,0.5,0.7666666666666667,0.7333333333333333,0.5333333333333333,0.16666666666666666,0.7,0.16666666666666666,0.6,0.3333333333333333,0.6333333333333333,0.0,0.7666666666666667,0.7,0.36666666666666664,0.5666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Notional', ' block pane ', 'NodeStake', 'Zenscape', 'Dora Factory', 'Wave', 'needlecast', 'Shutting Down Redelegate', 'Cosmos Spaces   ', 'nysanetwork', 'Earth shutting down 519 pls redelegate ', 'StakeTartare', 'Stashh', 'Crypto Plant', 'elf', 'vivens', 'Shutting Down', 'Lilac', 'retz80', 'Wanderer Staking', 'REDELEGATE  CLOSING 0912', 'unavailable', 'MantiCore', 'Julia', 'Surg', 'do not delegate', 'suzumiya2014', 'Kingslman', 'NFT', 'Qwoyn Studios', 'UjuLabs', 'Calibr   ', 'Bit Cat', 'ChelovekizNaroda', 'Atlas DAO  10 to Charity']"
6,SpacePotato,2,5,1,8,0,16,16,30,1,6,0.0625,0.375,0.5333333333333333,3,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.1,0.03333333333333333,0.06666666666666667,1.0,0.03333333333333333,0.0,0.06666666666666667,0.1,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.1,0.2,0.16666666666666666,0.23333333333333334,0.06666666666666667,0.16666666666666666,0.0,0.0,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.0,0.2,0.2,0.0,0.03333333333333333,0.0,0.26666666666666666,0.0,0.16666666666666666,0.03333333333333333,0.1,0.1,0.0,0.36666666666666664,0.06666666666666667,0.3,0.1,0.0,0.1,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0,0.2,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.0,0.16666666666666666,0.1,0.0,0.13333333333333333,0.0,0.23333333333333334,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.1,0.0,0.1,0.23333333333333334,0.13333333333333333,0.2,0.0,0.0,0.2,0.03333333333333333,0.03333333333333333,0.1,0.0,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.2,0.0,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.3,0.06666666666666667,0.06666666666666667,0.2,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.1,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.2,0.0,0.2,0.26666666666666666,0.13333333333333333,0.2,0.2,0.23333333333333334,0.23333333333333334,0.16666666666666666,0.26666666666666666,0.16666666666666666,0.13333333333333333,0.0,0.06666666666666667,0.1,0.0,0.0,0.1,0.03333333333333333,0.1,0.1,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.1,0.03333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,[]
7,Crosnest,5,4,1,6,12,16,28,30,15,11,0.5357142857142857,0.39285714285714285,0.5333333333333333,3,0.03333333333333333,0.26666666666666666,0.5,0.2,0.03333333333333333,0.3,0.03333333333333333,1.0,0.4666666666666667,0.2,0.16666666666666666,0.06666666666666667,0.26666666666666666,0.03333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.16666666666666666,0.23333333333333334,0.16666666666666666,0.06666666666666667,0.3,0.2,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.0,0.0,0.3333333333333333,0.23333333333333334,0.0,0.2,0.26666666666666666,0.16666666666666666,0.36666666666666664,0.3333333333333333,0.16666666666666666,0.43333333333333335,0.1,0.16666666666666666,0.0,0.13333333333333333,0.3,0.1,0.3333333333333333,0.4,0.1,0.23333333333333334,0.23333333333333334,0.36666666666666664,0.2,0.3,0.36666666666666664,0.16666666666666666,0.1,0.43333333333333335,0.16666666666666666,0.0,0.13333333333333333,0.03333333333333333,0.3,0.3333333333333333,0.1,0.0,0.03333333333333333,0.0,0.13333333333333333,0.4,0.16666666666666666,0.16666666666666666,0.23333333333333334,0.3333333333333333,0.16666666666666666,0.4,0.23333333333333334,0.3333333333333333,0.4,0.3333333333333333,0.0,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.13333333333333333,0.0,0.0,0.23333333333333334,0.23333333333333334,0.4,0.4,0.13333333333333333,0.1,0.13333333333333333,0.3,0.4,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.23333333333333334,0.03333333333333333,0.3,0.23333333333333334,0.3,0.03333333333333333,0.36666666666666664,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3,0.3333333333333333,0.36666666666666664,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.23333333333333334,0.13333333333333333,0.06666666666666667,0.1,0.16666666666666666,0.3,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.0,0.16666666666666666,0.23333333333333334,0.16666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.1,0.13333333333333333,0.3,0.13333333333333333,0.03333333333333333,0.3333333333333333,0.03333333333333333,0.0,0.4,0.0,0.06666666666666667,0.03333333333333333,0.36666666666666664,0.26666666666666666,0.3,0.36666666666666664,0.3,0.3,0.43333333333333335,0.43333333333333335,0.4,0.23333333333333334,0.43333333333333335,0.26666666666666666,0.3333333333333333,0.36666666666666664,0.43333333333333335,0.1,0.43333333333333335,0.43333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.1,0.0,0.03333333333333333,0.0,0.06666666666666667,0.23333333333333334,0.26666666666666666,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.1,0.03333333333333333,0.0,0.0,[]
8,Vitwit Previously Witval,4,1,0,3,18,8,26,30,16,7,0.6153846153846154,0.2692307692307692,0.26666666666666666,3,0.0,0.06666666666666667,0.36666666666666664,0.26666666666666666,0.0,0.5,0.0,0.4666666666666667,1.0,0.26666666666666666,0.13333333333333333,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.23333333333333334,0.1,0.2,0.3,0.1,0.03333333333333333,0.0,0.5,0.3333333333333333,0.0,0.13333333333333333,0.03333333333333333,0.3333333333333333,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.0,0.43333333333333335,0.1,0.0,0.23333333333333334,0.36666666666666664,0.1,0.43333333333333335,0.43333333333333335,0.2,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.6,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.26666666666666666,0.06666666666666667,0.16666666666666666,0.6,0.03333333333333333,0.03333333333333333,0.5333333333333333,0.03333333333333333,0.0,0.16666666666666666,0.0,0.26666666666666666,0.6,0.1,0.0,0.0,0.0,0.03333333333333333,0.5666666666666667,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.43333333333333335,0.13333333333333333,0.6,0.3333333333333333,0.5,0.4666666666666667,0.26666666666666666,0.0,0.13333333333333333,0.2,0.03333333333333333,0.1,0.03333333333333333,0.0,0.23333333333333334,0.13333333333333333,0.6,0.6,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.3333333333333333,0.6,0.0,0.1,0.0,0.3333333333333333,0.06666666666666667,0.5,0.43333333333333335,0.5,0.0,0.4666666666666667,0.0,0.06666666666666667,0.0,0.5,0.4,0.5666666666666667,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.2,0.16666666666666666,0.13333333333333333,0.0,0.13333333333333333,0.03333333333333333,0.4,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.1,0.0,0.16666666666666666,0.3,0.13333333333333333,0.1,0.13333333333333333,0.0,0.0,0.4666666666666667,0.0,0.0,0.6,0.0,0.06666666666666667,0.06666666666666667,0.43333333333333335,0.36666666666666664,0.4,0.5666666666666667,0.5,0.4666666666666667,0.5666666666666667,0.5333333333333333,0.4,0.26666666666666666,0.6333333333333333,0.2,0.4,0.5,0.5666666666666667,0.03333333333333333,0.6,0.5333333333333333,0.5,0.43333333333333335,0.0,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,"['Dora Factory', 'strangelove', 'Quebec', 'Shutting Down Redelegate', 'Earth shutting down 519 pls redelegate ', 'StakeTartare', 'Stashh', 'Surg', 'UjuLabs', 'ChelovekizNaroda']"
