,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label,Chainflow,Imperatorco,StakeWithUs,Staking Fund,BHarvest,Provalidator,Simply Staking,StakeLabzone,BouBouNode,SpacePotato,Crosnest,Vitwit Previously Witval,SG1,KalpaTech,Chorus One,Forbole,in3scom,vidoinfo,Swiss Staking,01node,stakesystems  autocompound,kytzu,POSTHUMAN  StakeDrop,Ping,Notional,jabbey,0basevc,Sr20de,Smart Stake ,WhisperNode ,openbitlab,Node Guardians,Nodeist,stakefish,Zero Knowledge Validator ZKV,Chill Validation,Figment,a41,CrowdControl,alphabai,Tessellated,Gelotto  Slash Protected,Golden Ratio Staking,Stakewollecom 100 Insurance,Ubik Capital,Kahuna,CommunityStaking,Nocturnal Labs,decentralizehk  DHK dao,Stakelyio,interchainFM,ECO Stake ,NosNode,Citadelone,Informal Systems, LavenderFive Nodes ,KingSuper,Frens ,Cosmostation,Kleomedes,DOUBLETOP,White Whale,Silk Nodes,BlockHunters ,GATA HUB,BasBlock,Kintsugi Nodes,NodesGuru,Coinage x DAIC,blockscape,Keplr,Stakecito,Meria,PRO Delegators,Interstellar Lounge ,DELIGHT,DSRV,Blockdaemon,MMS,BronBro,Cypher Core,node101,test,Stakeflow,ChainLayer,Active Nodes,strangelove,Allnodes,Klub Staking,FreshSTAKING,SmartNodes,CryptoDungeon,commercionetwork,SHUTTING DOWN AUDITone,S16 Research Ventures,dForce,ShapeShift DAO,Leonoors Cryptoman,iqlusion,Tedcryptoio   TedLotto,validatornetwork,Trust Nodes,Interbloc,Valnodes  Carbon Neutral Staking,Everstake,CroutonDigital,StakeRelax , Vortexlive ,Blockpower,AIR DROP STATION,IcyCRO ,Inactive Validator,Sunshine Validation solarpower,Multiplex,PRYZM  StakeDrop,EZ Staking,Regenerator  Green Validator ,Stakin,Disperze,windpowerstake,Please Redelegate,WeStaking,redelegateplease,Enigma,nysanetwork,ChainTools,Shutting down redelegate,HashKey Cloud, uGaenn ,PUPMS,LOA Labs,Shutting down please redelegate,Wetez,Architect Nodes,BitValidator,Inactive,Huginn,Crypto Plant,Virtual Hive,Easy 2 Stake,Sikka,SNZPool,Huobi,stakezone,MANTRA,cosmosrescue,DLINODESCOM,decommissioned,Dora Factory PGS, polkachucom,Oni   Stake for BoostDrop ,0xDEADBEEF,w3coins,StakeSeeker by BTCS,P2PORG  P2P Validator,TTT ,coinhallorg ,Atomic power node,HLT,DECOMMISSIONED,bitszn,hashtower,Valid8r,Stigga,Nodiums,Station8,Cosmic Validator  100 Uptime  Autocompound,HelionCosmosValidator, The Chicken Coop   NFT Airdrops,chainnode,test kim,Certus One,Colossus,Bunkerstakeio,Andromaverse Labs,Post Road,Twinstake,AuraStake,NASDAQBTCS,grantfish,GAME,deboREDELEGATE FROM US,noma,lunamint,Compass,Dawnsworld,IRISNET,Citizen Web3,omega3,BlueStake , CryptoCrew Validators  Winner GameOfChains,securesecrets,zoomerlabs, Earn Stash,Kiln,Luganodes,HighStakesch  Stake for Airdrop,AgoraNodes,DokiaCapital,Moonstake,Cosmos Spaces, Quokka Stake,airdropdao,Don Cryptonium,MultiChain ventures,Sygnum,ChainUp  NewHuo,MathWallet,MyCosmosValidator,end,TeeNode,Fanfury  furyfan  Stake to Win,Paradigm,UNSTAKEREDELEGATE,InfStones,Flipside,Stargaze,kochacolaj,NO Fee to 2025   meleaxyz,DragonStake,DelegaNetworks ,nyliranet, KysenPool Sky  ,DO NOT DELEGATE  Defi Wallet,Umbrella ,Sentinel,Staking Facilities,Crypto Lion,Blocks United  blocksunitedcom,TerraBitcoin Club,Liqee,BlockPI,Stir,Lightning Capital  Decommissioning May 2  Please Unbond,Binary Holdings,STAKE FRITES    DO NOT DELEGATE,Coinbase Cloud,Numenorone,Sunflower,Cryptostakecom ,inactive validator Do NOT delegate,decomm,PumpkinFarms,CEXIO Validator,Ztakeorg,Huobi1,stake2earn,nakanodoxyz,Onbloc Node,RoundTable21 by WildSage Labs, Earthstar ,Moonlet,sleepykitten, JADE DAO ,KuCoin,KEK,melange,King Hugo,Ivaldi Labs,anythings,HyperblocksPro,Yieldera,CROSSTECH,CLOSED DOWN,Amplifier,Commons Hub,Factor,bitlabs,Alessandro Mazza, kjnodescom ,BigBrainStaking,Defi Wallet,Leap Wallet,cosmos Af,Altiplanic,Inu X,CloudByte,genznodes,authztestvalidator,NodeStake  LottoDrop,biglazycatcom,high_similarity_voters
0,Chainflow,24,13,0,14,0,51,51,69,29,30,0.5686274509803921,0.5882352941176471,0.7391304347826086,3,1.0,0.3188405797101449,0.4057971014492754,0.11594202898550725,0.391304347826087,0.3188405797101449,0.4057971014492754,0.2898550724637681,0.043478260869565216,0.0,0.2318840579710145,0.42028985507246375,0.2753623188405797,0.2898550724637681,0.4492753623188406,0.2463768115942029,0.3188405797101449,0.36231884057971014,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.13043478260869565,0.42028985507246375,0.2463768115942029,0.21739130434782608,0.2753623188405797,0.391304347826087,0.0,0.3333333333333333,0.3188405797101449,0.10144927536231885,0.34782608695652173,0.0,0.10144927536231885,0.36231884057971014,0.3333333333333333,0.057971014492753624,0.37681159420289856,0.21739130434782608,0.0,0.36231884057971014,0.043478260869565216,0.2028985507246377,0.4057971014492754,0.2463768115942029,0.057971014492753624,0.043478260869565216,0.36231884057971014,0.37681159420289856,0.36231884057971014,0.014492753623188406,0.2753623188405797,0.2028985507246377,0.2898550724637681,0.34782608695652173,0.2463768115942029,0.0,0.2898550724637681,0.42028985507246375,0.0,0.028985507246376812,0.028985507246376812,0.3188405797101449,0.2898550724637681,0.2463768115942029,0.0,0.34782608695652173,0.17391304347826086,0.36231884057971014,0.42028985507246375,0.18840579710144928,0.43478260869565216,0.2753623188405797,0.21739130434782608,0.17391304347826086,0.17391304347826086,0.2608695652173913,0.2608695652173913,0.0,0.2753623188405797,0.36231884057971014,0.17391304347826086,0.0,0.36231884057971014,0.43478260869565216,0.2463768115942029,0.2028985507246377,0.37681159420289856,0.3188405797101449,0.391304347826087,0.10144927536231885,0.18840579710144928,0.21739130434782608,0.391304347826087,0.36231884057971014,0.2608695652173913,0.3188405797101449,0.0,0.17391304347826086,0.0,0.043478260869565216,0.11594202898550725,0.0,0.0,0.43478260869565216,0.028985507246376812,0.2318840579710145,0.42028985507246375,0.15942028985507245,0.08695652173913043,0.43478260869565216,0.014492753623188406,0.014492753623188406,0.21739130434782608,0.2318840579710145,0.2028985507246377,0.0,0.391304347826087,0.0,0.36231884057971014,0.0,0.42028985507246375,0.18840579710144928,0.14492753623188406,0.057971014492753624,0.057971014492753624,0.10144927536231885,0.2318840579710145,0.18840579710144928,0.3188405797101449,0.13043478260869565,0.11594202898550725,0.17391304347826086,0.3188405797101449,0.21739130434782608,0.0,0.15942028985507245,0.014492753623188406,0.43478260869565216,0.391304347826087,0.043478260869565216,0.08695652173913043,0.11594202898550725,0.0,0.0,0.14492753623188406,0.0,0.08695652173913043,0.15942028985507245,0.3188405797101449,0.2608695652173913,0.0,0.2028985507246377,0.15942028985507245,0.37681159420289856,0.34782608695652173,0.14492753623188406,0.3188405797101449,0.18840579710144928,0.0,0.0,0.014492753623188406,0.028985507246376812,0.043478260869565216,0.028985507246376812,0.0,0.4057971014492754,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.0,0.0,0.07246376811594203,0.2753623188405797,0.0,0.043478260869565216,0.0,0.0,0.014492753623188406,0.057971014492753624,0.391304347826087,0.2898550724637681,0.028985507246376812,0.043478260869565216,0.37681159420289856,0.057971014492753624,0.37681159420289856,0.36231884057971014,0.028985507246376812,0.043478260869565216,0.2898550724637681,0.2608695652173913,0.043478260869565216,0.0,0.2463768115942029,0.08695652173913043,0.37681159420289856,0.0,0.043478260869565216,0.057971014492753624,0.2608695652173913,0.2753623188405797,0.014492753623188406,0.08695652173913043,0.2028985507246377,0.14492753623188406,0.17391304347826086,0.043478260869565216,0.0,0.08695652173913043,0.028985507246376812,0.13043478260869565,0.0,0.2028985507246377,0.028985507246376812,0.043478260869565216,0.028985507246376812,0.028985507246376812,0.0,0.4057971014492754,0.15942028985507245,0.13043478260869565,0.2028985507246377,0.014492753623188406,0.3188405797101449,0.0,0.014492753623188406,0.21739130434782608,0.37681159420289856,0.34782608695652173,0.028985507246376812,0.3188405797101449,0.36231884057971014,0.07246376811594203,0.30434782608695654,0.10144927536231885,0.014492753623188406,0.0,0.15942028985507245,0.0,0.07246376811594203,0.18840579710144928,0.014492753623188406,0.2028985507246377,0.3333333333333333,0.11594202898550725,0.043478260869565216,0.014492753623188406,0.21739130434782608,0.07246376811594203,0.07246376811594203,0.2318840579710145,0.08695652173913043,0.08695652173913043,0.0,0.0,0.014492753623188406,0.0,0.07246376811594203,0.0,0.11594202898550725,0.15942028985507245,0.13043478260869565,0.0,0.18840579710144928,0.11594202898550725,0.014492753623188406,0.028985507246376812,0.10144927536231885,0.14492753623188406,0.15942028985507245,0.014492753623188406,0.15942028985507245,0.10144927536231885,0.028985507246376812,0.057971014492753624,0.014492753623188406,0.014492753623188406,0.0,0.043478260869565216,0.014492753623188406,[]
1,Imperatorco,21,20,3,19,0,63,63,69,37,39,0.5873015873015873,0.6190476190476191,0.9130434782608695,3,0.3188405797101449,1.0,0.391304347826087,0.2318840579710145,0.4492753623188406,0.4492753623188406,0.4927536231884058,0.4492753623188406,0.043478260869565216,0.014492753623188406,0.2753623188405797,0.43478260869565216,0.4492753623188406,0.2898550724637681,0.4927536231884058,0.2753623188405797,0.391304347826087,0.43478260869565216,0.5362318840579711,0.36231884057971014,0.3188405797101449,0.13043478260869565,0.4492753623188406,0.34782608695652173,0.2318840579710145,0.34782608695652173,0.42028985507246375,0.0,0.4492753623188406,0.42028985507246375,0.08695652173913043,0.4782608695652174,0.0,0.13043478260869565,0.36231884057971014,0.4057971014492754,0.057971014492753624,0.391304347826087,0.30434782608695654,0.028985507246376812,0.4927536231884058,0.028985507246376812,0.36231884057971014,0.4492753623188406,0.3333333333333333,0.08695652173913043,0.08695652173913043,0.34782608695652173,0.42028985507246375,0.5362318840579711,0.057971014492753624,0.2898550724637681,0.2463768115942029,0.4927536231884058,0.43478260869565216,0.34782608695652173,0.014492753623188406,0.5652173913043478,0.5507246376811594,0.014492753623188406,0.0,0.028985507246376812,0.5362318840579711,0.36231884057971014,0.37681159420289856,0.0,0.37681159420289856,0.15942028985507245,0.463768115942029,0.463768115942029,0.2898550724637681,0.5217391304347826,0.2608695652173913,0.2898550724637681,0.2463768115942029,0.15942028985507245,0.3188405797101449,0.391304347826087,0.014492753623188406,0.36231884057971014,0.4927536231884058,0.17391304347826086,0.0,0.36231884057971014,0.37681159420289856,0.30434782608695654,0.2028985507246377,0.43478260869565216,0.2753623188405797,0.391304347826087,0.14492753623188406,0.21739130434782608,0.2608695652173913,0.4057971014492754,0.463768115942029,0.37681159420289856,0.391304347826087,0.0,0.17391304347826086,0.0,0.07246376811594203,0.14492753623188406,0.0,0.0,0.4927536231884058,0.08695652173913043,0.14492753623188406,0.34782608695652173,0.2608695652173913,0.11594202898550725,0.43478260869565216,0.028985507246376812,0.043478260869565216,0.2318840579710145,0.2608695652173913,0.36231884057971014,0.014492753623188406,0.4782608695652174,0.0,0.36231884057971014,0.0,0.4057971014492754,0.11594202898550725,0.2753623188405797,0.014492753623188406,0.043478260869565216,0.08695652173913043,0.30434782608695654,0.2608695652173913,0.2898550724637681,0.11594202898550725,0.13043478260869565,0.14492753623188406,0.2463768115942029,0.14492753623188406,0.0,0.17391304347826086,0.057971014492753624,0.391304347826087,0.42028985507246375,0.014492753623188406,0.07246376811594203,0.11594202898550725,0.0,0.043478260869565216,0.11594202898550725,0.0,0.13043478260869565,0.13043478260869565,0.463768115942029,0.391304347826087,0.0,0.17391304347826086,0.17391304347826086,0.4057971014492754,0.4492753623188406,0.21739130434782608,0.37681159420289856,0.15942028985507245,0.0,0.0,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.42028985507246375,0.0,0.0,0.014492753623188406,0.0,0.0,0.08695652173913043,0.2028985507246377,0.014492753623188406,0.057971014492753624,0.0,0.0,0.0,0.043478260869565216,0.4492753623188406,0.3188405797101449,0.014492753623188406,0.057971014492753624,0.43478260869565216,0.057971014492753624,0.391304347826087,0.34782608695652173,0.014492753623188406,0.057971014492753624,0.42028985507246375,0.2028985507246377,0.043478260869565216,0.014492753623188406,0.2028985507246377,0.07246376811594203,0.463768115942029,0.0,0.057971014492753624,0.057971014492753624,0.391304347826087,0.3188405797101449,0.043478260869565216,0.15942028985507245,0.17391304347826086,0.11594202898550725,0.2318840579710145,0.043478260869565216,0.0,0.057971014492753624,0.014492753623188406,0.17391304347826086,0.0,0.2608695652173913,0.057971014492753624,0.08695652173913043,0.014492753623188406,0.043478260869565216,0.014492753623188406,0.30434782608695654,0.2318840579710145,0.18840579710144928,0.21739130434782608,0.014492753623188406,0.2318840579710145,0.0,0.0,0.30434782608695654,0.4492753623188406,0.37681159420289856,0.028985507246376812,0.391304347826087,0.42028985507246375,0.14492753623188406,0.4927536231884058,0.21739130434782608,0.057971014492753624,0.0,0.11594202898550725,0.014492753623188406,0.11594202898550725,0.2463768115942029,0.014492753623188406,0.3188405797101449,0.2463768115942029,0.11594202898550725,0.043478260869565216,0.0,0.2318840579710145,0.13043478260869565,0.043478260869565216,0.2753623188405797,0.11594202898550725,0.10144927536231885,0.0,0.014492753623188406,0.0,0.028985507246376812,0.07246376811594203,0.0,0.10144927536231885,0.15942028985507245,0.10144927536231885,0.014492753623188406,0.13043478260869565,0.07246376811594203,0.028985507246376812,0.043478260869565216,0.10144927536231885,0.14492753623188406,0.11594202898550725,0.014492753623188406,0.15942028985507245,0.07246376811594203,0.014492753623188406,0.13043478260869565,0.0,0.028985507246376812,0.014492753623188406,0.043478260869565216,0.014492753623188406,[]
2,StakeWithUs,24,12,2,19,0,57,57,69,38,39,0.6666666666666666,0.6842105263157895,0.8260869565217391,3,0.4057971014492754,0.391304347826087,1.0,0.2028985507246377,0.4492753623188406,0.5217391304347826,0.463768115942029,0.391304347826087,0.028985507246376812,0.014492753623188406,0.21739130434782608,0.43478260869565216,0.37681159420289856,0.3188405797101449,0.463768115942029,0.36231884057971014,0.43478260869565216,0.4057971014492754,0.4492753623188406,0.4492753623188406,0.391304347826087,0.14492753623188406,0.43478260869565216,0.2753623188405797,0.30434782608695654,0.2608695652173913,0.5072463768115942,0.0,0.37681159420289856,0.4782608695652174,0.10144927536231885,0.4492753623188406,0.0,0.13043478260869565,0.463768115942029,0.4057971014492754,0.057971014492753624,0.391304347826087,0.2753623188405797,0.0,0.4492753623188406,0.028985507246376812,0.34782608695652173,0.391304347826087,0.36231884057971014,0.07246376811594203,0.07246376811594203,0.36231884057971014,0.42028985507246375,0.4492753623188406,0.043478260869565216,0.2898550724637681,0.21739130434782608,0.2898550724637681,0.42028985507246375,0.30434782608695654,0.014492753623188406,0.42028985507246375,0.5072463768115942,0.014492753623188406,0.043478260869565216,0.057971014492753624,0.4492753623188406,0.3188405797101449,0.3188405797101449,0.0,0.36231884057971014,0.17391304347826086,0.37681159420289856,0.463768115942029,0.2608695652173913,0.5072463768115942,0.2608695652173913,0.2753623188405797,0.18840579710144928,0.14492753623188406,0.30434782608695654,0.37681159420289856,0.0,0.3333333333333333,0.43478260869565216,0.18840579710144928,0.0,0.391304347826087,0.42028985507246375,0.36231884057971014,0.2463768115942029,0.4492753623188406,0.3333333333333333,0.463768115942029,0.18840579710144928,0.15942028985507245,0.2318840579710145,0.5072463768115942,0.42028985507246375,0.2898550724637681,0.4057971014492754,0.0,0.18840579710144928,0.0,0.057971014492753624,0.14492753623188406,0.0,0.0,0.5072463768115942,0.028985507246376812,0.2028985507246377,0.43478260869565216,0.2028985507246377,0.10144927536231885,0.4492753623188406,0.028985507246376812,0.028985507246376812,0.2318840579710145,0.2608695652173913,0.30434782608695654,0.0,0.4782608695652174,0.0,0.4057971014492754,0.0,0.391304347826087,0.17391304347826086,0.21739130434782608,0.057971014492753624,0.057971014492753624,0.08695652173913043,0.30434782608695654,0.21739130434782608,0.2463768115942029,0.14492753623188406,0.13043478260869565,0.15942028985507245,0.36231884057971014,0.2028985507246377,0.0,0.10144927536231885,0.043478260869565216,0.4492753623188406,0.4492753623188406,0.043478260869565216,0.07246376811594203,0.13043478260869565,0.014492753623188406,0.028985507246376812,0.13043478260869565,0.0,0.11594202898550725,0.15942028985507245,0.4492753623188406,0.2898550724637681,0.0,0.2463768115942029,0.18840579710144928,0.43478260869565216,0.391304347826087,0.2753623188405797,0.3333333333333333,0.2028985507246377,0.0,0.0,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.42028985507246375,0.0,0.028985507246376812,0.043478260869565216,0.0,0.0,0.07246376811594203,0.2463768115942029,0.014492753623188406,0.057971014492753624,0.0,0.0,0.0,0.057971014492753624,0.391304347826087,0.2898550724637681,0.014492753623188406,0.043478260869565216,0.42028985507246375,0.08695652173913043,0.42028985507246375,0.36231884057971014,0.014492753623188406,0.014492753623188406,0.37681159420289856,0.2608695652173913,0.043478260869565216,0.014492753623188406,0.2898550724637681,0.057971014492753624,0.43478260869565216,0.0,0.057971014492753624,0.043478260869565216,0.30434782608695654,0.2463768115942029,0.028985507246376812,0.13043478260869565,0.18840579710144928,0.11594202898550725,0.21739130434782608,0.057971014492753624,0.0,0.028985507246376812,0.014492753623188406,0.2028985507246377,0.0,0.30434782608695654,0.028985507246376812,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.014492753623188406,0.42028985507246375,0.2753623188405797,0.2028985507246377,0.21739130434782608,0.014492753623188406,0.30434782608695654,0.0,0.014492753623188406,0.2463768115942029,0.463768115942029,0.4782608695652174,0.043478260869565216,0.4782608695652174,0.43478260869565216,0.11594202898550725,0.36231884057971014,0.13043478260869565,0.043478260869565216,0.0,0.11594202898550725,0.0,0.11594202898550725,0.2608695652173913,0.014492753623188406,0.2463768115942029,0.30434782608695654,0.13043478260869565,0.043478260869565216,0.014492753623188406,0.3188405797101449,0.08695652173913043,0.07246376811594203,0.21739130434782608,0.10144927536231885,0.11594202898550725,0.0,0.014492753623188406,0.0,0.0,0.07246376811594203,0.0,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.014492753623188406,0.14492753623188406,0.07246376811594203,0.0,0.028985507246376812,0.07246376811594203,0.11594202898550725,0.08695652173913043,0.014492753623188406,0.14492753623188406,0.10144927536231885,0.0,0.043478260869565216,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,[]
3,Staking Fund,12,11,1,10,0,34,34,69,14,14,0.4117647058823529,0.4117647058823529,0.4927536231884058,7,0.11594202898550725,0.2318840579710145,0.2028985507246377,1.0,0.34782608695652173,0.21739130434782608,0.2753623188405797,0.21739130434782608,0.028985507246376812,0.0,0.13043478260869565,0.2028985507246377,0.2318840579710145,0.18840579710144928,0.17391304347826086,0.2463768115942029,0.14492753623188406,0.2463768115942029,0.2463768115942029,0.2753623188405797,0.15942028985507245,0.14492753623188406,0.2028985507246377,0.15942028985507245,0.18840579710144928,0.21739130434782608,0.2608695652173913,0.0,0.2463768115942029,0.21739130434782608,0.0,0.18840579710144928,0.0,0.043478260869565216,0.08695652173913043,0.15942028985507245,0.08695652173913043,0.2463768115942029,0.18840579710144928,0.0,0.2463768115942029,0.028985507246376812,0.2028985507246377,0.2463768115942029,0.18840579710144928,0.0,0.057971014492753624,0.15942028985507245,0.17391304347826086,0.2028985507246377,0.014492753623188406,0.07246376811594203,0.11594202898550725,0.17391304347826086,0.2028985507246377,0.14492753623188406,0.014492753623188406,0.18840579710144928,0.2753623188405797,0.0,0.0,0.028985507246376812,0.21739130434782608,0.2028985507246377,0.17391304347826086,0.0,0.15942028985507245,0.0,0.14492753623188406,0.2318840579710145,0.11594202898550725,0.2318840579710145,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.0,0.07246376811594203,0.2318840579710145,0.0,0.14492753623188406,0.2898550724637681,0.014492753623188406,0.0,0.17391304347826086,0.18840579710144928,0.2318840579710145,0.11594202898550725,0.2318840579710145,0.14492753623188406,0.15942028985507245,0.13043478260869565,0.0,0.18840579710144928,0.18840579710144928,0.2898550724637681,0.17391304347826086,0.21739130434782608,0.0,0.11594202898550725,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.21739130434782608,0.13043478260869565,0.13043478260869565,0.21739130434782608,0.014492753623188406,0.0,0.13043478260869565,0.07246376811594203,0.18840579710144928,0.0,0.2463768115942029,0.0,0.18840579710144928,0.0,0.2608695652173913,0.028985507246376812,0.043478260869565216,0.057971014492753624,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.15942028985507245,0.21739130434782608,0.028985507246376812,0.10144927536231885,0.14492753623188406,0.15942028985507245,0.028985507246376812,0.0,0.0,0.028985507246376812,0.17391304347826086,0.2463768115942029,0.028985507246376812,0.07246376811594203,0.07246376811594203,0.043478260869565216,0.0,0.0,0.0,0.10144927536231885,0.014492753623188406,0.21739130434782608,0.13043478260869565,0.0,0.043478260869565216,0.11594202898550725,0.2463768115942029,0.18840579710144928,0.18840579710144928,0.21739130434782608,0.15942028985507245,0.0,0.0,0.014492753623188406,0.0,0.043478260869565216,0.014492753623188406,0.014492753623188406,0.2318840579710145,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.014492753623188406,0.043478260869565216,0.0,0.0,0.0,0.014492753623188406,0.2608695652173913,0.2318840579710145,0.0,0.08695652173913043,0.21739130434782608,0.043478260869565216,0.21739130434782608,0.21739130434782608,0.0,0.0,0.2028985507246377,0.11594202898550725,0.014492753623188406,0.0,0.028985507246376812,0.0,0.2318840579710145,0.0,0.057971014492753624,0.014492753623188406,0.15942028985507245,0.10144927536231885,0.014492753623188406,0.11594202898550725,0.13043478260869565,0.0,0.07246376811594203,0.028985507246376812,0.0,0.0,0.0,0.18840579710144928,0.028985507246376812,0.15942028985507245,0.043478260869565216,0.13043478260869565,0.014492753623188406,0.043478260869565216,0.043478260869565216,0.2318840579710145,0.2753623188405797,0.18840579710144928,0.14492753623188406,0.014492753623188406,0.14492753623188406,0.014492753623188406,0.0,0.18840579710144928,0.17391304347826086,0.18840579710144928,0.0,0.15942028985507245,0.15942028985507245,0.14492753623188406,0.21739130434782608,0.10144927536231885,0.014492753623188406,0.014492753623188406,0.0,0.0,0.07246376811594203,0.13043478260869565,0.014492753623188406,0.17391304347826086,0.13043478260869565,0.07246376811594203,0.043478260869565216,0.0,0.10144927536231885,0.13043478260869565,0.07246376811594203,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.0,0.014492753623188406,0.0,0.014492753623188406,0.043478260869565216,0.014492753623188406,0.0,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
